product_id,category,abc_category,total_sales,avg_sales,sales_volatility,total_transactions,total_forecast_demand
FB000335,Bottoms,C,184.02,9.201,41.148122921951135,1.0,59.57777527756877
FB000336,Shoes,B,291.54,14.577000000000002,65.19032581602887,1.0,57.970721632279066
FB000337,Bottoms,B,379.87,18.9935,84.94151426128451,1.0,60.307480914112794
FB000338,Outerwear,A,493.99,24.6995,110.45952202051213,1.0,58.203300288442506
FB000339,Bottoms,A,440.61,22.0305,98.52339115661823,1.0,60.14162448259739
FB000340,Shoes,A,1991.07,99.5535,445.2167867960506,1.0,54.50061058043192
FB000341,Bottoms,B,339.27,16.9635,75.86307827263538,1.0,59.210701020468775
FB000342,Bottoms,A,1336.4,66.82000000000001,298.8281245130719,1.0,6963.175403332836
FB000343,Shoes,B,369.54,18.477,82.63165604052723,1.0,61.48883299837165
FB000344,Shoes,A,955.92,47.796,213.7502101051599,1.0,51.87752409135551
FB000345,Accessories,B,224.26,11.213,50.14606046341028,1.0,65.29276931295588
FB000346,Tops,B,220.12,11.006,49.22032832072537,1.0,64.15891066793228
FB000347,Bottoms,A,1634.48,81.724,365.4808387863856,1.0,55.82560052110667
FB000348,Tops,C,183.14,9.157,40.95134893993115,1.0,61.13640167253007
FB000349,Accessories,B,290.74,14.537,65.01144037782888,1.0,55.38846739853019
FB000350,Dresses,A,702.78,35.138999999999996,157.14638532273023,1.0,53.321104157585616
FB000351,Accessories,A,647.93,32.396499999999996,144.88155246614386,1.0,58.222233865149256
FB000352,Bottoms,B,268.95,13.4475,60.13904825485683,1.0,59.252403421229104
FB000353,Dresses,A,599.44,29.972,134.0388588432474,1.0,56.98981144267773
FB000354,Accessories,A,412.03,20.601499999999998,92.1327088769238,1.0,60.349663996511154
FB000355,Dresses,C,116.75,5.8375,26.106093637310043,1.0,59.32124739308725
FB000356,Shoes,A,621.78,31.089,139.0342347049819,1.0,57.55273617255273
FB000357,Accessories,B,235.48,11.774,52.65492873416505,1.0,65.1158306153491
FB000358,Accessories,A,741.71,37.0855,165.85139795913693,1.0,50.89859777365971
FB000359,Dresses,A,415.32,20.766,92.86837524152128,1.0,46.821067286025404
FB000360,Tops,A,1795.77,89.7885,401.54637919547974,1.0,56.87237379423365
FB000361,Tops,C,183.57,9.1785,41.04749986296363,1.0,62.89860284415668
FB000362,Bottoms,B,253.29,12.6645,56.63736580209217,1.0,-124.20282523992796
FB000363,Shoes,C,107.23,5.3615,23.977356922730248,1.0,51.138112922648766
FB000364,Outerwear,A,948.97,47.4485,212.19614286079755,1.0,60.308274466996494
FB000365,Bottoms,A,514.6,25.73,115.06805812213918,1.0,55.05745766190923
FB000366,Accessories,C,82.59,4.1295,18.467685426170764,1.0,61.10076826510297
FB000367,Outerwear,A,1808.05,90.4025,404.2922706718495,1.0,62.07492803186594
FB000368,Tops,B,335.23,16.7615,74.95970680972546,1.0,60.62053240491601
FB000369,Bottoms,B,237.63,11.881499999999999,53.13568334932749,1.0,54.65502515383415
FB000370,Accessories,A,654.71,32.7355,146.39760655488874,1.0,50.443858437356106
FB000371,Outerwear,C,138.71,6.9355,31.016498915899586,1.0,59.43152543591563
FB000372,Outerwear,A,1583.88,79.194,354.1663348202368,1.0,58.1703573188942
FB000373,Shoes,A,514.14,25.707,114.96519899517419,1.0,60.429054427989165
FB000374,Shoes,C,205.57,10.2785,45.96684941346318,1.0,55.04070321738199
FB000375,Tops,A,423.77,21.188499999999998,94.75785268250857,1.0,58.803859400873186
FB000376,Tops,A,812.85,40.6425,181.75878555107045,1.0,61.05083463640781
FB000377,Outerwear,B,384.01,19.200499999999998,85.86724640396945,1.0,63.575232453229944
FB000378,Accessories,A,503.35,25.1675,112.55248164745193,1.0,60.85638467015855
FB000379,Bottoms,A,532.57,26.628500000000003,119.08627227770631,1.0,49.175047353405766
FB000380,Accessories,A,423.79,21.189500000000002,94.76232481846357,1.0,62.41028376438902
FB000381,Accessories,B,343.7,17.185,76.85365638666777,1.0,64.71227979899238
FB000382,Tops,A,571.51,28.575499999999998,127.7935209820905,1.0,56.78720091763472
FB000383,Outerwear,A,600.83,30.041500000000003,134.3496722921199,1.0,57.180979612523885
FB000384,Accessories,C,78.8,3.94,17.620215662698342,1.0,60.504158698668505
FB000385,Outerwear,C,98.91,4.9455,22.116948365450423,1.0,58.89385474838715
FB000386,Dresses,A,546.67,27.333499999999997,122.23912812598103,1.0,47.80460314542953
FB000387,Tops,C,88.04,4.402,19.686342473908148,1.0,61.029577041443915
FB000388,Accessories,B,223.36,11.168000000000001,49.944814345435304,1.0,60.32948590097481
FB000389,Accessories,B,350.27,17.5135,78.32275304788513,1.0,64.32355107329182
FB000390,Shoes,A,990.82,49.541000000000004,221.55408734663416,1.0,57.59228608885322
FB000391,Dresses,B,219.01,10.9505,48.972124775222895,1.0,61.52048325768119
FB000392,Tops,A,535.55,26.777499999999996,119.75262053500126,1.0,61.55239913371635
FB000393,Dresses,A,481.49,24.0745,107.66443704863738,1.0,54.313033171579086
FB000394,Bottoms,B,329.78,16.488999999999997,73.74104976198807,1.0,55.029859442762636
FB000395,Tops,C,165.43,8.2715,36.99127255177901,1.0,60.220849332177075
FB000396,Tops,B,261.49,13.0745,58.470941543642006,1.0,55.91019532844197
FB000397,Dresses,A,1232.33,61.616499999999995,275.5573650712316,1.0,48.55087168633851
FB000398,Dresses,C,190.14,9.507,42.516596524181,1.0,61.226615716525814
FB000399,Accessories,C,104.46,5.223,23.3579660929628,1.0,48.32726672955389
FB000400,Outerwear,A,567.29,28.3645,126.84990029558554,1.0,63.816781075346114
FB000401,Dresses,A,765.14,38.257,171.09050523041893,1.0,55.556729040365695
FB000402,Accessories,C,136.95,6.847499999999999,30.622950951859618,1.0,54.707449637181696
FB000403,Accessories,A,518.91,25.9455,116.03180342044159,1.0,64.43396118161968
FB000404,Accessories,A,470.86,23.543,105.28749678855509,1.0,58.580677051397245
FB000405,Outerwear,A,806.28,40.314,180.28968888985304,1.0,52.096883433578554
FB000406,Tops,A,1117.15,55.8575,249.80233410638903,1.0,55.63048224671971
FB000407,Shoes,C,187.49,9.374500000000001,41.92403851014356,1.0,59.92432794700931
FB000408,Outerwear,C,98.07,4.903499999999999,21.929118655340435,1.0,60.912053921005004
FB000409,Outerwear,C,142.88,7.144,31.94893926251699,1.0,59.27351558777016
FB000410,Accessories,B,277.43,13.871500000000001,62.035233899776664,1.0,62.45454104915429
FB000411,Tops,A,1751.0,87.55,391.53550286021317,1.0,61.161828091352035
FB000412,Shoes,B,219.17,10.958499999999999,49.00790186286288,1.0,60.6007708316411
FB000413,Outerwear,A,461.95,23.0975,103.29516022060278,1.0,59.34489636874107
FB000414,Bottoms,C,190.75,9.5375,42.65299667080849,1.0,57.495135727784394
FB000415,Dresses,C,203.67,10.183499999999999,45.541996497738204,1.0,61.38565150518085
FB000416,Dresses,A,639.75,31.9875,143.05244886054905,1.0,56.87238739694649
FB000417,Tops,C,181.61,9.0805,40.609230539373684,1.0,55.439956297837305
FB000418,Shoes,A,873.16,43.658,195.2445115233716,1.0,55.23383857494513
FB000419,Outerwear,A,1856.61,92.8305,415.1506167705884,1.0,56.3326141152998
FB000420,Shoes,A,657.62,32.881,147.04830233634115,1.0,58.69445214727033
FB000421,Dresses,B,330.97,16.5485,74.00714185131054,1.0,64.00625549402153
FB000422,Tops,A,547.01,27.3505,122.315154437216,1.0,56.206652457300834
FB000423,Tops,C,89.13,4.4565,19.930073883455623,1.0,56.351165093927825
FB000424,Dresses,A,611.09,30.5545,136.64387803703465,1.0,53.00986833182846
FB000425,Outerwear,A,418.15,20.9075,93.50118247915368,1.0,58.421741212395865
FB000426,Tops,A,507.06,25.353,113.38206286710434,1.0,55.611152708100086
FB000427,Shoes,A,893.93,44.6965,199.88882471263867,1.0,58.74531270167623
FB000428,Bottoms,A,916.25,45.8125,204.87972843841823,1.0,-612.1880834028545
FB000429,Dresses,C,78.67,3.9335,17.591146778990844,1.0,58.95248563826697
FB000430,Shoes,C,105.97,5.2985,23.695612357565267,1.0,58.20082177320117
FB000431,Accessories,A,420.08,21.003999999999998,93.93274359881117,1.0,62.01925767254316
FB000432,Shoes,A,2387.15,119.3575,533.7829672488623,1.0,12390.327072183123
FB000433,Bottoms,A,480.01,24.0005,107.3334989879674,1.0,58.74213849068479
FB000434,Shoes,B,245.79,12.2895,54.960314818967326,1.0,59.20220709101841
FB000435,Shoes,A,805.04,40.251999999999995,180.01241646064307,1.0,56.68032334928404
FB000436,Shoes,A,671.28,33.564,150.1027711936059,1.0,54.78190191052578
FB000437,Bottoms,B,271.28,13.563999999999998,60.66005209361429,1.0,59.12568666206633
FB000438,Outerwear,A,901.65,45.082499999999996,201.61506919126856,1.0,58.30027174047697
FB000439,Shoes,C,121.24,6.061999999999999,27.11008815920745,1.0,60.23663352331596
FB000440,Bottoms,A,689.94,34.497,154.27527403962048,1.0,61.167501158895575
FB000441,Shoes,B,278.14,13.907,62.19399472617916,1.0,62.938690987545584
FB000442,Accessories,A,593.58,29.679000000000002,132.72852300843252,1.0,61.61143309164595
FB000443,Accessories,C,137.53,6.8765,30.752642894554608,1.0,62.481072015546005
FB000444,Outerwear,A,1475.24,73.762,329.87369231267894,1.0,59.280723487846835
FB000445,Accessories,A,518.45,25.922500000000003,115.9289442934766,1.0,63.6913578889153
FB000446,Tops,A,1092.52,54.626,244.29489867780703,1.0,60.822354423311424
FB000447,Dresses,A,588.54,29.427,131.60154474777264,1.0,54.553005463601565
FB000448,Outerwear,C,121.99,6.0995,27.277793257519935,1.0,55.11490192776899
FB000449,Accessories,A,495.4,24.77,110.77480760533959,1.0,59.945781614487906
FB000450,Bottoms,B,347.24,17.362000000000002,77.64522445070268,1.0,61.716995452340086
FB000451,Accessories,B,374.46,18.723,83.73180148545713,1.0,64.2244163137216
FB000452,Tops,B,335.17,16.7585,74.94629040186047,1.0,47.8765728576087
FB000453,Bottoms,A,493.75,24.6875,110.40585638905212,1.0,60.894454310952256
FB000454,Accessories,A,1689.7,84.485,377.82840615813944,1.0,-1175.9403186690529
FB000455,Tops,A,570.9,28.544999999999998,127.65712083546299,1.0,54.00597048639755
FB000456,Bottoms,B,346.57,17.3285,77.49540789621021,1.0,62.86714141097116
FB000457,Shoes,A,551.14,27.557,123.23865051192341,1.0,48.950537096276996
FB000458,Shoes,A,409.66,20.483,91.60276076625638,1.0,55.70672307765389
FB000459,Tops,A,1759.6,87.97999999999999,393.458521320863,1.0,62.68617539906056
FB000460,Dresses,A,554.86,27.743000000000002,124.07046779955333,1.0,52.800511620795845
FB000461,Dresses,A,729.66,36.483,163.15693604624963,1.0,49.05547176828848
FB000462,Accessories,B,227.54,11.376999999999999,50.879490760030215,1.0,63.56732579708015
FB000463,Outerwear,A,686.14,34.307,153.42556820817055,1.0,57.24336376102037
FB000464,Bottoms,A,1223.93,61.1965,273.67906797013177,1.0,-839.207800657826
FB000465,Outerwear,A,494.75,24.7375,110.62946318680211,1.0,55.26641256401145
FB000466,Tops,C,104.9,5.245,23.456353083972793,1.0,61.711063386620566
FB000467,Bottoms,A,476.26,23.813,106.49497349640497,1.0,60.63187391769674
FB000468,Tops,A,940.88,47.044,210.3871638670002,1.0,62.86772883201688
FB000469,Accessories,B,268.76,13.437999999999999,60.09656296328435,1.0,59.708222607120724
FB000470,Outerwear,B,289.61,14.480500000000001,64.75876469637141,1.0,59.33459460565951
FB000471,Bottoms,C,166.55,8.3275,37.241712165259,1.0,57.71823710579895
FB000472,Bottoms,C,211.41,10.5705,47.27271311232305,1.0,50.426772382842245
FB000473,Shoes,C,129.95,6.4975,29.057703367609765,1.0,62.62614242969606
FB000474,Shoes,A,488.48,24.424,109.22744856490974,1.0,59.432271388843105
FB000475,Outerwear,B,398.75,19.9375,89.1632106028041,1.0,58.44689858120069
FB000476,Shoes,A,568.34,28.417,127.08468743322302,1.0,59.23678329385038
FB000477,Tops,A,615.0,30.75,137.51818061623706,1.0,58.30009497694098
FB000478,Accessories,A,587.78,29.389,131.43160358148262,1.0,62.911602664271555
FB000479,Dresses,A,453.95,22.697499999999998,101.50630583860296,1.0,56.066177964933644
FB000480,Shoes,A,431.5,21.575,96.48633322911593,1.0,58.92396873017492
FB000481,Shoes,B,324.49,16.2245,72.55816980189067,1.0,59.17917240347771
FB000482,Dresses,A,1342.92,67.146,300.2860408344018,1.0,-924.2037824639222
FB000483,Shoes,B,346.64,17.332,77.5110603720527,1.0,59.28397573874838
FB000484,Shoes,A,728.86,36.443,162.97805060804967,1.0,57.06410688734755
FB000485,Tops,C,188.09,9.4045,42.05820258879355,1.0,57.5733739306327
FB000486,Accessories,C,147.45,7.3725,32.9708223282344,1.0,53.793683571913625
FB000487,Shoes,A,578.74,28.937,129.41019812982285,1.0,55.69668274078136
FB000488,Accessories,A,553.32,27.666000000000004,123.72611333101834,1.0,50.2367789575587
FB000489,Outerwear,A,542.8,27.139999999999997,121.37376981868859,1.0,57.37064327373053
FB000490,Accessories,C,115.31,5.7655,25.784099848550078,1.0,60.77700863731327
FB000491,Dresses,A,957.85,47.8925,214.18177122481734,1.0,58.55244045604212
FB000492,Outerwear,C,155.54,7.776999999999999,34.77980132203173,1.0,56.5804845906845
FB000493,Dresses,A,660.52,33.025999999999996,147.6967620498161,1.0,58.50723769512533
FB000494,Outerwear,B,310.89,15.5445,69.51711735249096,1.0,61.67646893468687
FB000495,Outerwear,A,442.14,22.107,98.86550955717568,1.0,56.826453832308005
FB000496,Tops,C,126.08,6.304,28.192345060317347,1.0,53.518319394535034
FB000497,Outerwear,C,174.5,8.725,39.01938620737133,1.0,60.51575403618216
FB000498,Bottoms,A,514.18,25.708999999999996,114.97414326708416,1.0,57.15192952482257
FB000499,Bottoms,B,246.47,12.3235,55.112367441437314,1.0,57.388016800854295
FB000500,Outerwear,B,301.78,15.088999999999999,67.48005942498867,1.0,58.96353855410524
FB000501,Bottoms,B,289.37,14.4685,64.70509906491142,1.0,60.94807399191279
FB000502,Outerwear,C,149.45,7.472499999999999,33.41803592373436,1.0,58.859622983343286
FB000503,Bottoms,A,900.71,45.0355,201.40487880138355,1.0,58.3868343972872
FB000504,Dresses,B,308.69,15.4345,69.02518239744101,1.0,64.97217229220982
FB000505,Dresses,A,422.6,21.130000000000003,94.4962327291411,1.0,58.98468452335578
FB000506,Accessories,A,670.94,33.547000000000004,150.02674488237088,1.0,62.92686282820536
FB000507,Bottoms,A,918.32,45.916000000000004,205.34259450976072,1.0,56.67439546713939
FB000508,Accessories,A,533.92,26.695999999999998,119.38814145466878,1.0,59.60261325180281
FB000509,Bottoms,B,340.78,17.038999999999998,76.20072453723783,1.0,62.12588835962542
FB000510,Dresses,A,510.1,25.505000000000003,114.06182753226427,1.0,58.745122557275735
FB000511,Shoes,B,363.33,18.1665,81.24305782649985,1.0,58.115298358862205
FB000512,Accessories,A,722.06,36.102999999999994,161.4575243833498,1.0,61.1762068335226
FB000513,Dresses,A,499.73,24.9865,111.74302503959697,1.0,55.1418469314985
FB000514,Accessories,A,1441.23,72.0615,322.2688251212022,1.0,51.03435526942811
FB000515,Outerwear,B,313.75,15.6875,70.1566327940559,1.0,62.67119408378342
FB000516,Bottoms,C,89.64,4.482,20.044113350308116,1.0,62.05530754333516
FB000517,Tops,C,198.54,9.927,44.39489362528082,1.0,49.55481893457978
FB000518,Outerwear,B,350.25,17.5125,78.31828091193013,1.0,57.85568419583228
FB000519,Accessories,C,130.94,6.547,29.279074097382246,1.0,60.290239833144966
FB000520,Bottoms,B,328.16,16.408,73.37880674963311,1.0,62.00942828034928
FB000521,Accessories,A,633.7,31.685000000000002,141.69962773416168,1.0,60.65087472519497
FB000522,Bottoms,A,614.24,30.712,137.34823944994707,1.0,58.6827699642287
FB000523,Dresses,A,416.08,20.804,93.03831640781125,1.0,55.40064378314736
FB000524,Accessories,A,525.27,26.2635,117.45394265413145,1.0,-324.217994122918
FB000525,Tops,A,1915.35,95.7675,428.2852800704222,1.0,54.17993002453316
FB000526,Tops,A,1315.65,65.7825,294.1882834597598,1.0,62.83423210068676
FB000527,Dresses,C,162.62,8.131,36.36293745010158,1.0,54.77275274508508
FB000528,Outerwear,B,398.75,19.9375,89.1632106028041,1.0,60.24215520887211
FB000529,Accessories,A,577.31,28.865499999999997,129.09044040904038,1.0,44.40043573484702
FB000530,Accessories,A,1198.43,59.9215,267.9770946275073,1.0,-828.7645796972787
FB000531,Shoes,A,406.56,20.328,90.90957969323144,1.0,63.969336860559174
FB000532,Accessories,B,377.57,18.8785,84.42721862645956,1.0,61.323981112338146
FB000533,Outerwear,C,170.26,8.513,38.071293384911414,1.0,57.449301257614195
FB000534,Bottoms,B,335.31,16.7655,74.97759535354545,1.0,55.378548183401705
FB000535,Shoes,A,1390.52,69.526,310.92972440730074,1.0,-959.9514129582672
FB000536,Bottoms,C,201.02,10.051,44.94943848370077,1.0,60.92449331650502
FB000537,Outerwear,C,204.75,10.2375,45.78349183930819,1.0,58.47769163549094
FB000538,Outerwear,A,869.81,43.4905,194.4954287509092,1.0,68.72070522340029
FB000539,Shoes,B,276.43,13.8215,61.811627102026684,1.0,60.80369633688019
FB000540,Tops,C,118.28,5.914,26.448212037867513,1.0,59.68880725575252
FB000541,Dresses,A,1391.24,69.562,311.09072130168073,1.0,56.38672971728306
FB000542,Shoes,B,313.07,15.6535,70.00458017158591,1.0,57.3628163377922
FB000543,Shoes,B,350.26,17.512999999999998,78.32051697990764,1.0,59.05895778499588
FB000544,Shoes,A,759.75,37.9875,169.8852645905465,1.0,61.33742401865776
FB000545,Outerwear,B,236.94,11.847,52.98139465888001,1.0,53.8873611444329
FB000546,Accessories,C,195.64,9.782,43.74643391180588,1.0,56.24509409831351
FB000547,Bottoms,A,767.82,38.391000000000005,171.68977144838888,1.0,61.089852579827934
FB000548,Accessories,A,947.17,47.3585,211.79365062484757,1.0,60.35447074323153
FB000549,Dresses,C,144.68,7.234,32.351431498466965,1.0,60.689668132902966
FB000550,Bottoms,C,88.37,4.4185,19.760132717165643,1.0,56.393480823253185
FB000551,Bottoms,A,423.77,21.188499999999998,94.75785268250857,1.0,58.00943723856511
FB000552,Shoes,C,142.43,7.1215,31.848316203529507,1.0,53.89597893841633
FB000553,Dresses,A,1067.54,53.376999999999995,238.70920087001252,1.0,-727.9591368517249
FB000554,Bottoms,A,459.49,22.9745,102.74508749813783,1.0,49.025831468237875
FB000555,Tops,C,109.79,5.4895000000000005,24.549790324970196,1.0,59.764567526734815
FB000556,Tops,B,387.86,19.393,86.72813257530684,1.0,60.9737185742774
FB000557,Bottoms,A,822.38,41.119,183.8897583336277,1.0,53.94956630727063
FB000558,Dresses,B,293.97,14.698500000000001,65.73369033456133,1.0,60.93717564126122
FB000559,Tops,A,503.25,25.1625,112.53012096767692,1.0,57.90768240381681
FB000560,Bottoms,B,219.59,10.9795,49.101816717917885,1.0,53.154392800615206
FB000561,Dresses,A,1298.49,64.9245,290.35119081037016,1.0,56.36446563266834
FB000562,Shoes,A,541.82,27.091,121.1546351568936,1.0,60.200835080502
FB000563,Bottoms,A,502.14,25.107,112.28191742217443,1.0,57.132045745545724
FB000564,Dresses,A,525.17,26.258499999999998,117.43158197435643,1.0,58.72937792445538
FB000565,Shoes,C,159.77,7.9885,35.725658076514144,1.0,59.35708234393343
FB000566,Shoes,C,202.1,10.105,45.19093382527075,1.0,59.89152404157808
FB000567,Dresses,C,132.63,6.6315,29.65696958557971,1.0,53.33001605401626
FB000568,Accessories,B,232.66,11.633,52.02435756451011,1.0,51.50817517294278
FB000569,Tops,A,532.91,26.6455,119.16229858894128,1.0,55.65680743052226
FB000570,Accessories,A,607.96,30.398000000000003,135.94398876007722,1.0,53.17345924029795
FB000571,Tops,C,94.56,4.728,21.144258795238017,1.0,61.818731554483506
FB000572,Shoes,A,511.84,25.592,114.45090336034923,1.0,54.18235602153497
FB000573,Tops,A,1000.04,50.001999999999995,223.61574202188896,1.0,60.119506257268824
FB000574,Outerwear,B,296.72,14.836000000000002,66.34860902837376,1.0,62.49020977310358
FB000575,Accessories,B,308.13,15.4065,68.89996259070101,1.0,62.84529681787086
FB000576,Bottoms,C,170.26,8.513,38.071293384911414,1.0,51.07331121333814
FB000577,Outerwear,A,561.6,28.080000000000002,125.5775776163882,1.0,52.17208194658118
FB000578,Accessories,B,377.2,18.86,84.34448411129206,1.0,61.81883522701514
FB000579,Tops,A,906.6,45.33,202.72192284013093,1.0,59.142415088194554
FB000580,Shoes,C,210.04,10.501999999999999,46.966371799405586,1.0,60.49603931385178
FB000581,Dresses,A,2023.22,101.161,452.40574534371245,1.0,58.93435894719343
FB000582,Tops,C,104.6,5.2299999999999995,23.389271044647796,1.0,61.543649030753855
FB000583,Tops,A,481.49,24.0745,107.66443704863738,1.0,61.84910838304501
FB000584,Bottoms,A,643.84,32.192,143.96700066334648,1.0,42.01849594054145
FB000585,Outerwear,A,419.9,20.994999999999997,93.89249437521616,1.0,57.967288644212545
FB000586,Tops,C,188.44,9.422,42.13646496800604,1.0,48.33888422972867
FB000587,Accessories,A,1077.52,53.876,240.94079671155734,1.0,48.76643146358889
FB000588,Bottoms,C,143.87,7.1935,32.17030999228947,1.0,57.2394073230424
FB000589,Accessories,B,401.46,20.073,89.76918502470654,1.0,63.028955469495415
FB000590,Dresses,A,659.69,32.984500000000004,147.51116840768364,1.0,53.404591986912315
FB000591,Shoes,A,663.64,33.182,148.39441525879604,1.0,54.589305184142745
FB000592,Accessories,A,412.76,20.637999999999998,92.29594183928133,1.0,60.311854681800355
FB000593,Tops,A,573.31,28.665499999999998,128.19601321804043,1.0,56.570622957195546
FB000594,Bottoms,C,132.06,6.603,29.529513710862222,1.0,51.085887100985836
FB000595,Dresses,A,630.41,31.5205,140.96396136956423,1.0,56.75760259737993
FB000596,Shoes,A,403.91,20.195500000000003,90.31702167919401,1.0,61.903477704430685
FB000597,Shoes,B,298.35,14.9175,66.71308810870623,1.0,63.1037323284105
FB000598,Dresses,C,211.4,10.57,47.27047704434556,1.0,56.98934915617707
FB000599,Shoes,A,915.16,45.757999999999996,204.63599702887075,1.0,56.54052582669317
FB000600,Outerwear,A,496.17,24.808500000000002,110.94698483960707,1.0,61.78953520970116
FB000601,Bottoms,C,197.13,9.8565,44.07960804045336,1.0,57.83962321731317
FB000602,Accessories,B,250.03,12.5015,55.90840764142724,1.0,63.091501080537995
FB000603,Bottoms,C,76.93,3.8465000000000003,17.202070950905885,1.0,62.16033497672991
FB000604,Dresses,B,342.14,17.107,76.5048297821778,1.0,59.04707657227149
FB000605,Accessories,C,211.6,10.58,47.31519840389554,1.0,62.418003458053235
FB000606,Accessories,A,536.4,26.82,119.94268631308871,1.0,46.83674671129097
FB000607,Accessories,B,402.15,20.107499999999998,89.92347371515403,1.0,66.0353846142516
FB000608,Dresses,A,1996.09,99.80449999999999,446.33929292075555,1.0,10371.90689201521
FB000609,Accessories,A,1577.51,78.8755,352.7419595185693,1.0,-1102.9814853967896
FB000610,Bottoms,A,452.44,22.622,101.16865957400049,1.0,57.242987729733045
FB000611,Bottoms,A,438.62,21.931,98.07841362909578,1.0,59.46761201518467
FB000612,Outerwear,A,502.14,25.107,112.28191742217443,1.0,56.424241994074
FB000613,Accessories,C,113.91,5.6955,25.471050331700102,1.0,61.138483939981924
FB000614,Accessories,C,173.44,8.672,38.78236300175636,1.0,63.26058433381418
FB000615,Accessories,A,489.54,24.477,109.46447177052471,1.0,59.98706297977441
FB000616,Bottoms,A,895.62,44.781,200.26672020083612,1.0,58.39764201094468
FB000617,Accessories,A,772.3,38.614999999999995,172.69152990230876,1.0,58.22522226449117
FB000618,Bottoms,A,952.79,47.6395,213.05032082820244,1.0,62.14734933098535
FB000619,Dresses,A,828.3,41.415,185.21351057630758,1.0,53.86973691718307
FB000620,Shoes,A,579.95,28.997500000000002,129.6807623551003,1.0,58.62459742401978
FB000621,Tops,B,305.88,15.294,68.39684729576358,1.0,62.369254963910336
FB000622,Accessories,A,512.43,25.621499999999997,114.5828313710217,1.0,63.88289628205691
FB000623,Accessories,A,627.59,31.3795,140.33339019990933,1.0,58.550354226539696
FB000624,Accessories,A,555.23,27.7615,124.15320231472084,1.0,61.632511888089354
FB000625,Bottoms,C,79.44,3.972,17.76332401325833,1.0,58.495245729731295
FB000626,Bottoms,A,847.15,42.3575,189.4284987138947,1.0,61.657773711905534
FB000627,Tops,C,108.31,5.4155,24.218852264300224,1.0,62.08637957892313
FB000628,Outerwear,B,374.56,18.728,83.75416216523212,1.0,57.83322734892934
FB000629,Bottoms,B,365.48,18.274,81.72381244166232,1.0,-206.32439097382039
FB000630,Bottoms,C,197.74,9.887,44.21600818708084,1.0,61.311051132320955
FB000631,Tops,C,125.39,6.2695,28.03805636986986,1.0,59.24002849700372
FB000632,Tops,A,834.85,41.7425,186.6781351015699,1.0,58.32498619514064
FB000633,Bottoms,B,388.42,19.421,86.85335238204685,1.0,63.0909337379278
FB000634,Accessories,C,64.12,3.2060000000000004,14.337667871728653,1.0,58.42020888417698
FB000635,Dresses,B,221.9,11.095,49.61834842072034,1.0,59.03598239129096
FB000636,Outerwear,A,1195.75,59.7875,267.37782840953736,1.0,59.4054641397996
FB000637,Tops,A,838.73,41.9365,187.54572947683985,1.0,59.83003576913694
FB000638,Shoes,B,224.16,11.208,50.12369978363529,1.0,63.404750219453604
FB000639,Bottoms,B,330.88,16.544,73.98701723951304,1.0,62.657278045651864
FB000640,Bottoms,A,423.2,21.16,94.63039680779109,1.0,55.629995498965286
FB000641,Dresses,A,586.92,29.345999999999997,131.23930173541765,1.0,57.45825097274553
FB000642,Bottoms,C,212.2,10.61,47.44936248254553,1.0,55.224953762796815
FB000643,Dresses,C,134.88,6.744,30.160084880517164,1.0,59.374430669206866
FB000644,Outerwear,A,1605.64,80.28200000000001,359.0320187392763,1.0,56.959338145755595
FB000645,Outerwear,C,152.34,7.617,34.0642595692318,1.0,63.429858376615414
FB000646,Dresses,A,520.53,26.0265,116.39404643279653,1.0,60.41092093935896
FB000647,Dresses,C,164.95,8.247499999999999,36.88394128885903,1.0,58.034568887069995
FB000648,Outerwear,A,1469.41,73.4705,328.5700646817966,1.0,60.027195160863094
FB000649,Bottoms,A,531.31,26.565499999999997,118.8045277125413,1.0,57.87328697815429
FB000650,Tops,A,688.46,34.423,153.94433597895053,1.0,-444.22269285227037
FB000651,Outerwear,B,243.31,12.1655,54.40576996054738,1.0,61.488189106831875
FB000652,Shoes,B,253.25,12.6625,56.62842153018217,1.0,58.705669428620865
FB000653,Accessories,C,136.41,6.8205,30.50220328107464,1.0,60.98335846808533
FB000654,Shoes,A,421.94,21.097,94.34865224262614,1.0,57.47306801847748
FB000655,Bottoms,B,325.67,16.2835,72.82202582323565,1.0,60.88169508188955
FB000656,Accessories,B,277.09,13.854499999999998,61.959207588541666,1.0,64.214376109841
FB000657,Dresses,A,878.5,43.925,196.4385718233565,1.0,48.190254543716485
FB000658,Bottoms,B,300.21,15.010499999999999,67.12899675252118,1.0,61.19024169650592
FB000659,Accessories,A,1123.34,56.166999999999994,251.1864601844614,1.0,57.591014370469615
FB000660,Shoes,B,276.99,13.8495,61.93684690876668,1.0,59.699215246605
FB000661,Accessories,A,540.73,27.0365,120.91090374734611,1.0,49.98669517466546
FB000662,Tops,A,462.94,23.147,103.51653095037526,1.0,58.94570502695629
FB000663,Accessories,B,222.67,11.1335,49.79052565498781,1.0,65.43931096769357
FB000664,Bottoms,B,335.89,16.7945,75.10728729624044,1.0,58.13895110425142
FB000665,Bottoms,B,402.57,20.1285,90.01738857020904,1.0,60.59357385072803
FB000666,Accessories,A,708.44,35.422000000000004,158.41199979799512,1.0,60.550340142690274
FB000667,Tops,A,968.51,48.4255,216.56541968883212,1.0,58.33425368376796
FB000668,Bottoms,C,92.17,4.6085,20.609838548615564,1.0,52.092851473461856
