date,product_id,product_code,category_code,abc_code,avg_original_price,avg_current_price,avg_markdown,avg_stock,avg_rating,month,day_of_week,day_of_year,week_of_year,quarter,is_weekend,month_sin,month_cos,dow_sin,dow_cos,global_trend,lag_1_month,lag_2_month,lag_3_month,rolling_mean_3m,rolling_std_3m,season,category,abc_category,predicted_demand
2025-10-01,FB000269,268,2,0,72.3,72.01,0.4,38.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,5.289674816824306
2025-10-01,FB000997,996,1,0,116.82,116.82,0.0,34.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,5.063428200326367
2025-10-01,FB000996,995,5,2,92.75,92.75,0.0,29.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,B,5.411112575657139
2025-10-01,FB000995,994,3,0,99.33,99.33,0.0,16.0,3.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,A,4.650965014613153
2025-10-01,FB000270,269,4,2,27.98,27.98,0.0,0.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,B,5.25396434246996
2025-10-01,FB000994,993,4,0,59.1,59.1,0.0,47.0,4.6,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,5.233862027636857
2025-10-01,FB000993,992,3,1,109.15,86.56,20.7,28.0,2.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,C,5.000990387595305
2025-10-01,FB000992,991,2,2,59.1,59.1,0.0,29.0,1.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,B,5.96290371515482
2025-10-01,FB000991,990,2,0,33.56,33.56,0.0,24.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,5.31947749220679
2025-10-01,FB000990,989,0,0,192.58,192.58,0.0,16.0,1.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.704930571366422
2025-10-01,FB001008,1007,2,0,75.22,55.74,25.9,31.0,1.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,4.552827186715614
2025-10-01,FB001030,1029,1,2,89.03,52.26,41.3,50.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,B,4.785819421749448
2025-10-01,FB001009,1008,4,0,46.65,35.36,24.2,8.0,3.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,3.753831950206955
2025-10-01,FB000266,265,2,1,67.93,67.93,0.0,22.0,4.6,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,C,4.967005378913786
2025-10-01,FB001028,1027,0,0,151.1,151.1,0.0,24.0,2.4,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.845680134951916
2025-10-01,FB001027,1026,0,0,178.39,178.39,0.0,29.0,4.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.458646515644421
2025-10-01,FB000262,261,5,2,161.14,161.14,0.0,44.0,1.6,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,B,5.504994862484143
2025-10-01,FB001026,1025,3,2,155.92,105.71,32.2,5.0,2.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,B,5.135868827062712
2025-10-01,FB001025,1024,4,0,102.6,63.0,38.6,14.0,4.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,3.811078183240081
2025-10-01,FB001024,1023,1,0,32.89,32.89,0.0,6.0,4.6,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,560.97,0.0,186.99,264.4437940281451,Fall,Tops,A,-63.683427580041524
2025-10-01,FB001023,1022,1,1,117.39,117.39,0.0,14.0,3.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,C,4.887958915593682
2025-10-01,FB001022,1021,2,1,63.45,63.45,0.0,4.0,3.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,C,4.861487181291832
2025-10-01,FB000263,262,0,0,220.14,199.89,9.2,23.0,4.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,1060.96,353.65333333333336,500.141340378453,Fall,Outerwear,A,917.850350676628
2025-10-01,FB001021,1020,1,0,97.17,97.17,0.0,35.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,5.186462126605154
2025-10-01,FB001020,1019,3,0,61.04,61.04,0.0,43.0,1.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,A,5.666989846259067
2025-10-01,FB001019,1018,1,0,41.05,41.05,0.0,24.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,5.303040930255467
2025-10-01,FB002126,2125,3,2,160.59,160.59,0.0,8.0,2.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,B,4.826816924313615
2025-10-01,FB001018,1017,1,2,37.12,32.63,12.1,43.0,3.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,B,5.361248206265632
2025-10-01,FB000264,263,5,0,57.33,57.33,0.0,23.0,2.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,5.247836520370871
2025-10-01,FB001017,1016,5,0,153.12,153.12,0.0,27.0,3.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,4.612242462998214
2025-10-01,FB001016,1015,0,0,130.16,68.33,47.5,21.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.532435619726105
2025-10-01,FB001015,1014,4,0,43.89,37.04,15.6,31.0,1.7,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,4.809555321549862
2025-10-01,FB000265,264,4,1,108.24,108.24,0.0,8.0,2.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,C,4.889125898822716
2025-10-01,FB001014,1013,3,0,101.14,101.14,0.0,43.0,2.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,A,5.290186079071102
2025-10-01,FB001013,1012,0,1,153.59,153.59,0.0,31.0,2.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,C,5.053022283561408
2025-10-01,FB001012,1011,1,0,57.32,24.42,57.4,46.0,3.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,3.142601128194986
2025-10-01,FB001011,1010,5,0,62.82,62.82,0.0,36.0,2.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,5.460466850463316
2025-10-01,FB001010,1009,5,2,108.19,108.19,0.0,21.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,B,5.196242336234743
2025-10-01,FB000907,906,3,1,174.99,87.32,50.1,7.0,4.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,C,4.953147110824798
2025-10-01,FB000906,905,4,0,107.22,66.69,37.8,21.0,2.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,1436.42,0.0,478.8066666666667,677.1348817546537,Fall,Bottoms,A,-171.05566151086904
2025-10-01,FB000292,291,0,2,176.1,176.1,0.0,12.0,4.6,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,B,4.463088719009381
2025-10-01,FB000318,317,5,2,66.31,66.31,0.0,47.0,3.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,B,5.650330150340192
2025-10-01,FB000801,800,1,1,49.62,49.22,0.8,22.0,2.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,C,5.495814049536026
2025-10-01,FB000800,799,0,0,165.1,68.68,58.4,29.0,1.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,5.75398019863157
2025-10-01,FB000799,798,4,0,28.15,24.57,12.7,13.0,3.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,4.226473151319137
2025-10-01,FB002137,2136,5,0,131.05,131.05,0.0,23.0,4.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,4.440479094451266
2025-10-01,FB000798,797,0,0,131.74,131.74,0.0,46.0,4.6,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.905482181518469
2025-10-01,FB002161,2160,5,1,118.46,118.46,0.0,40.0,2.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,C,5.455874196866201
2025-10-01,FB000319,318,2,0,26.03,26.03,0.0,15.0,3.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,5.026506891930406
2025-10-01,FB000797,796,0,2,128.6,128.6,0.0,11.0,2.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,B,5.144192716432723
2025-10-01,FB000796,795,2,0,16.84,10.68,36.6,34.0,1.7,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,3.5103187679700376
2025-10-01,FB000795,794,3,0,173.15,173.15,0.0,45.0,2.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,A,5.0341235161163205
2025-10-01,FB000794,793,4,2,78.41,62.18,20.7,9.0,4.4,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,B,4.25855759516271
2025-10-01,FB000320,319,3,0,152.53,152.53,0.0,24.0,4.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,A,4.406505100172129
2025-10-01,FB000793,792,0,0,215.19,122.66,43.0,48.0,2.5,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,6.465487533491181
2025-10-01,FB000792,791,1,2,53.25,33.28,37.5,33.0,4.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,B,3.8719373456087887
2025-10-01,FB000791,790,0,2,175.82,135.38,23.0,1.0,3.7,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,B,4.87102157704901
2025-10-01,FB000790,789,4,2,25.16,25.16,0.0,37.0,2.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,B,5.95141142965117
2025-10-01,FB000321,320,4,0,26.16,21.92,16.2,13.0,2.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,4.282382892649995
2025-10-01,FB000789,788,5,0,111.67,51.93,53.5,19.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,3.9442454842841563
2025-10-01,FB000788,787,1,2,83.98,83.98,0.0,23.0,1.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,B,5.631997697590503
2025-10-01,FB000787,786,5,0,117.38,84.75,27.8,34.0,2.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,4.661989821981717
2025-10-01,FB000786,785,0,0,140.1,140.1,0.0,14.0,3.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.453503915547753
2025-10-01,FB000322,321,5,0,89.17,79.54,10.8,27.0,3.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,4.630513607780546
2025-10-01,FB000802,801,1,0,98.52,79.9,18.9,37.0,4.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,4.5952190288646015
2025-10-01,FB000785,784,0,0,231.52,191.47,17.3,49.0,2.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,5.655330023989368
2025-10-01,FB000803,802,3,1,94.19,65.18,30.8,31.0,1.4,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,C,4.83355016026562
2025-10-01,FB000805,804,4,0,109.36,109.36,0.0,0.0,1.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,4.802613446266481
2025-10-01,FB000822,821,2,0,25.39,25.39,0.0,42.0,1.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,5.869240418200686
2025-10-01,FB000821,820,4,2,67.92,67.92,0.0,23.0,1.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,B,5.671903687624788
2025-10-01,FB000313,312,5,1,88.65,88.65,0.0,11.0,3.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,C,4.844356472429812
2025-10-01,FB000820,819,4,0,88.58,88.58,0.0,50.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,5.4045320365289164
2025-10-01,FB000819,818,2,2,20.24,20.24,0.0,20.0,4.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,B,5.505947737125442
2025-10-01,FB002136,2135,5,0,85.49,85.49,0.0,0.0,3.7,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,4.517183679431586
2025-10-01,FB000818,817,4,2,61.42,26.1,57.5,3.0,4.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,B,2.52581934775046
2025-10-01,FB000314,313,1,2,47.07,20.05,57.4,24.0,1.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,B,3.2097710483719375
2025-10-01,FB000817,816,4,0,58.29,58.29,0.0,22.0,2.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,5.226173812156784
2025-10-01,FB000816,815,0,0,174.05,174.05,0.0,9.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.352827654182352
2025-10-01,FB000815,814,4,0,117.18,101.13,13.7,5.0,4.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,19737.2,0.0,0.0,6579.066666666667,9304.20530775675,Fall,Bottoms,A,-2681.301479166899
2025-10-01,FB000814,813,5,2,82.5,82.5,0.0,0.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,B,4.972439060624286
2025-10-01,FB000315,314,0,2,101.75,101.75,0.0,7.0,3.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,B,5.048766590099067
2025-10-01,FB000813,812,4,2,79.62,79.62,0.0,37.0,4.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,B,5.427483185581526
2025-10-01,FB000812,811,1,0,97.05,97.05,0.0,9.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,4.742039986088269
2025-10-01,FB000811,810,5,0,63.02,63.02,0.0,37.0,2.5,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,5.392296115682878
2025-10-01,FB000810,809,0,0,180.49,180.49,0.0,18.0,2.5,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.558029239193399
2025-10-01,FB000316,315,5,0,131.08,121.25,7.5,20.0,4.5,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,4.317640228364997
2025-10-01,FB000809,808,4,1,52.42,47.23,9.9,42.0,3.5,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,C,5.126925245260789
2025-10-01,FB000808,807,4,0,82.32,35.64,56.7,41.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Bottoms,A,3.60760578031471
2025-10-01,FB000807,806,3,0,199.03,84.99,57.3,37.0,3.4,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Shoes,A,6.2066631061470225
2025-10-01,FB000806,805,2,2,69.73,69.73,0.0,7.0,1.1,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,B,5.565030666656025
2025-10-01,FB000317,316,1,0,82.06,60.64,26.1,32.0,1.5,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,4.669902698722385
2025-10-01,FB000804,803,2,2,23.5,23.5,0.0,14.0,3.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,B,5.423806835444839
2025-10-01,FB000823,822,5,0,115.89,70.23,39.4,14.0,3.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,A,3.989884227675713
2025-10-01,FB000784,783,2,2,49.33,19.78,59.9,47.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,B,3.229305560042949
2025-10-01,FB000782,781,0,1,134.35,86.92,35.3,36.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,C,5.08397953729536
2025-10-01,FB000328,327,2,2,78.81,43.58,44.7,34.0,1.4,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,B,4.480945450821341
2025-10-01,FB000760,759,5,1,126.37,126.37,0.0,42.0,2.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,C,5.419311217746344
2025-10-01,FB000759,758,2,0,70.72,70.72,0.0,18.0,2.8,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,5.043566567375631
2025-10-01,FB002139,2138,1,0,75.54,75.54,0.0,7.0,3.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Tops,A,4.8469510528041475
2025-10-01,FB000758,757,5,2,173.0,173.0,0.0,13.0,3.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Dresses,B,4.539884376403183
2025-10-01,FB000329,328,0,0,117.45,82.8,29.5,43.0,1.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,5.163658941068842
2025-10-01,FB000757,756,2,2,51.3,51.3,0.0,33.0,3.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,B,5.751081491293693
2025-10-01,FB000756,755,0,2,129.46,129.46,0.0,32.0,4.0,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,B,5.180447839201005
2025-10-01,FB000755,754,2,0,73.04,73.04,0.0,44.0,4.2,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Accessories,A,5.211493722334222
2025-10-01,FB000754,753,0,0,127.59,127.59,0.0,1.0,4.9,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,0.0,0.0,0.0,Fall,Outerwear,A,4.121805123447285
2025-10-01,FB000330,329,2,0,76.94,76.94,0.0,21.0,4.3,10,2,274,40,4,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,639,0.0,0.0,1094.96,364.9866666666667,516.1690940853481,Fall,Accessories,A,947.5429462210416
