product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,avg_unit_cost,avg_profit_margin,avg_stock_quantity,category,brand,units_sold,mean_daily_demand,std_daily_demand,annual_demand,holding_cost,eoq,safety_stock,reorder_point,annual_ordering_cost,annual_holding_cost,total_inventory_cost
FB000295,367.14,367.14,,1,61.19,96.17,36.0,44.9,26.62,45.0,Shoes,Banana Republic,6.0,6.0,1.7999999999999998,3.7628865979381443,814.4389,0.23762340751626088,7.833372552029167,49.83337255202917,96.76487331589762,6476.568197880725,6573.333071196623
FB000296,505.92,505.92,,1,84.32,80.14,0.0,60.13,28.69,10.0,Shoes,Zara,6.000000000000001,6.000000000000001,1.8000000000000003,3.7628865979381447,1209.5704,0.19498576130444784,7.83337255202917,49.833372552029175,117.92450264766279,9592.940073754608,9710.86457640227
FB000297,177.64,177.64,,1,44.41,55.08,13.0,31.12,29.93,17.0,Accessories,Gap,4.0,4.0,1.2,2.508591065292096,664.59565,0.2147801280670988,5.222248368019446,33.22224836801944,71.37096940991839,3542.0545180152412,3613.4254874251596
FB000298,644.96,644.96,,1,80.62,165.84,50.4,58.78,27.09,17.0,Dresses,Mango,8.0,8.0,2.4,5.017182130584192,1091.9979,0.23696103626453835,10.444496736038891,66.44449673603889,129.3804769913499,11534.748979302674,11664.129456294024
FB000299,541.24,541.24,,1,77.32,82.7,0.0,54.75,29.19,20.0,Dresses,Gap,7.000000000000001,7.000000000000001,2.1,4.390034364261169,1128.4854,0.21804387732070474,9.13893464403403,58.13893464403404,123.0296660579032,10436.183983404502,10559.213649462405
FB000300,810.0,810.0,,1,202.5,222.86,6.6,149.06,26.39,29.0,Outerwear,Banana Republic,4.0,4.0,1.2,2.508591065292096,2671.9875,0.107116317317493,5.222248368019446,33.22224836801944,143.10673045918745,14096.889091702546,14239.995822161733
FB000301,472.64,472.64,,1,118.16,107.15,0.0,87.19,26.21,33.0,Tops,Mango,4.0,4.0,1.2,2.508591065292096,1548.4868,0.14070809729085898,5.222248368019446,33.22224836801944,108.94231565400543,8195.524979853659,8304.467295507664
FB000302,381.48,381.48,,1,95.37,85.54,0.0,67.97,28.73,30.0,Shoes,H&M,4.0,4.0,1.2,2.508591065292096,1369.99005,0.1495939871663395,5.222248368019446,33.22224836801944,102.47113697885642,7256.899439794235,7359.370576773092
FB000303,370.59,370.59,,1,33.69,34.36,5.4,23.99,28.79,49.0,Bottoms,Mango,11.0,11.0,3.3,6.898625429553265,484.96754999999996,0.41694891783696475,14.361183012053473,91.36118301205347,101.10334757927203,7065.811088036465,7166.914435615737
FB000304,631.4,631.4,,1,63.14,111.25,42.2,44.66,29.27,34.0,Bottoms,Mango,10.0,10.0,3.0,6.2714776632302405,924.0539,0.2880011330430667,13.055620920048614,83.05562092004861,133.06428509643234,12197.161713188943,12330.225998285376
FB000305,1382.77,1382.77,,1,26.09,39.97,35.2,18.34,29.7,15.0,Tops,Zara,53.0,53.0,15.899999999999999,33.238831615120276,387.43649999999997,1.0239541651712676,69.19479087625766,440.1947908762577,198.3586089571889,27006.946204286385,27205.304813243572
FB000306,267.4,267.4,,1,66.85,60.34,0.0,46.18,30.92,4.0,Shoes,Forever21,4.0,4.0,1.2,2.508591065292096,1033.501,0.17223340739827236,5.222248368019446,33.22224836801944,89.00169938976094,5486.200609986226,5575.202309375986
FB000307,148.88,148.88,,1,18.61,17.7,0.0,13.28,28.64,42.0,Accessories,Gap,8.0,8.0,2.4,5.017182130584192,266.4952,0.47967065078143994,10.444496736038891,66.44449673603889,63.914963007065005,2847.323209577097,2911.238172584162
FB000308,545.4,545.4,,1,60.6,57.88,0.0,43.84,27.66,39.0,Bottoms,Mango,9.0,9.0,2.6999999999999997,5.644329896907216,838.0980000000001,0.28689085255455404,11.75005882804375,74.75005882804375,120.22132487213334,9967.922128537944,10088.143453410077
FB000309,608.16,608.16,,1,25.34,25.15,0.0,17.73,30.03,34.0,Tops,Mango,24.0,24.0,7.199999999999999,15.051546391752577,380.4801,0.6953164366344717,31.333490208116668,199.33349020811667,132.2770336711637,12054.046521404414,12186.323555075578
FB000310,1886.04,1886.04,,1,157.17,157.45,0.0,114.13,27.38,7.0,Outerwear,Mango,12.0,12.0,3.5999999999999996,7.525773195876289,2151.6573,0.2067506677500814,15.666745104058334,99.66674510405834,222.42829177216862,33931.89476215854,34154.32305393071
FB000311,95.64,95.64,,1,47.82,65.72,9.1,34.31,28.25,10.0,Bottoms,H&M,2.0,2.0,0.6,1.254295532646048,675.4575,0.1506464258135512,2.611124184009723,16.61112418400972,50.87762908197839,1814.5810426027258,1865.458671684704
FB000312,256.44,256.44,,1,85.48,92.8,0.0,62.95,26.36,25.0,Dresses,Forever21,3.0,3.0,0.8999999999999999,1.8814432989690721,1126.6264,0.14286094349197365,3.9166862760145835,24.916686276014584,80.47545523348286,4493.1176143092,4573.593069542682
FB000313,172.0,172.0,,1,86.0,88.65,0.0,63.58,26.07,11.0,Dresses,Banana Republic,2.0,2.0,0.6,1.254295532646048,1121.01,0.11693731101412909,2.611124184009723,16.61112418400972,65.54394750997443,2992.6402690267137,3058.184216536688
FB000314,258.96,258.96,,1,19.92,47.07,57.4,13.77,30.87,24.0,Tops,Zara,12.999999999999998,12.999999999999998,3.8999999999999995,8.152920962199312,307.46520000000004,0.5692676972198307,16.9723071960632,107.97230719606318,87.51500318961735,5305.908829688628,5393.423832878246
FB000315,372.88,372.88,,1,93.22,101.75,0.0,65.03,30.24,7.0,Outerwear,Ann Taylor,4.0,4.0,1.2,2.508591065292096,1409.4864,0.14748314811090868,5.222248368019446,33.22224836801944,103.93774574575576,7464.62579789136,7568.563543637116
FB000316,598.2,598.2,,1,119.64,131.08,7.5,84.28,29.56,20.0,Dresses,Mango,5.0,5.0,1.5,3.1357388316151202,1768.2792,0.14721512480075655,6.527810460024307,41.527810460024305,130.15872155529095,11673.150179558705,11803.308901113996
FB000317,535.05,535.05,,1,59.45,82.06,26.1,42.74,28.11,32.0,Tops,Zara,8.999999999999998,8.999999999999998,2.6999999999999993,5.644329896907215,835.56975,0.28732455898835385,11.75005882804375,74.75005882804373,120.03985496137956,9938.033572395188,10058.073427356569
FB000318,365.46,365.46,,1,60.91,66.31,0.0,44.55,26.86,47.0,Dresses,H&M,6.0,6.0,1.7999999999999998,3.7628865979381443,818.0212999999999,0.23710251879691854,7.833372552029167,49.83337255202917,96.97745532976485,6504.843053724981,6601.820509054745
FB000319,488.68,488.68,,1,25.72,26.03,0.0,18.83,26.79,15.0,Accessories,Uniqlo,19.0,19.0,5.7,11.915807560137457,344.51939999999996,0.6501488637652029,24.805679748092366,157.80567974809236,111.99444822753468,8658.032351632466,8770.026799860001
FB000320,697.0,697.0,,1,139.4,152.53,0.0,101.38,27.27,24.0,Shoes,Uniqlo,5.0,5.0,1.5,3.1357388316151202,1900.719,0.1419936400688084,6.527810460024307,41.527810460024305,134.94500477897273,12542.478374545914,12677.423379324886
FB000321,541.5,541.5,,1,21.66,26.16,16.2,15.42,28.81,13.0,Bottoms,Mango,25.0,25.0,7.5,15.6786941580756,312.0123,0.783658764958529,32.639052300121534,207.63905230012153,122.25558683493504,10306.041364816145,10428.29695165108
FB000322,840.95,840.95,,1,76.45,89.17,10.8,53.78,29.65,27.0,Dresses,Uniqlo,11.0,11.0,3.3,6.898625429553265,1133.37125,0.2727426747157689,14.361183012053473,91.36118301205347,154.5593530854772,16431.111294935286,16585.670648020765
FB000323,1732.16,1732.16,,1,108.26,106.37,0.0,76.45,29.38,37.0,Bottoms,H&M,16.0,16.0,4.8,10.034364261168385,1590.3394,0.27768852302812647,20.888993472077782,132.88899347207777,220.80949954971842,33441.39884453781,33662.20834408753
FB000324,343.07,343.07,,1,49.01,80.95,36.8,35.57,27.42,16.0,Dresses,Mango,7.0,7.0,2.1,4.390034364261169,671.9271,0.28257308291834093,9.13893464403403,58.13893464403403,94.93425607169017,6235.632108527008,6330.566364598699
FB000325,109.72,109.72,,1,109.72,169.84,50.2,75.91,30.81,21.0,Outerwear,Banana Republic,1.0,1.0,0.3,0.627147766323024,1690.2366,0.06733937755591678,1.3055620920048614,8.30556209200486,56.909740283114544,2263.6185717622984,2320.528312045413
FB000326,195.32,195.32,,1,195.32,159.4,8.8,137.18,29.77,43.0,Dresses,Forever21,1.0,1.0,0.3,0.627147766323024,2907.3381999999997,0.05134463503921375,1.3055620920048614,8.30556209200486,74.63810940728231,3870.3486519649305,3944.9867613722126
FB000327,376.81,376.81,,1,53.83,106.53,46.5,38.3,28.85,17.0,Bottoms,Forever21,7.0,7.0,2.1,4.390034364261169,776.49775,0.26285834410172454,9.13893464403403,58.13893464403403,102.05445638185742,7198.416644871334,7300.471101253192
FB000328,253.2,253.2,,1,42.2,78.81,44.7,29.9,29.15,34.0,Accessories,Gap,5.999999999999999,5.999999999999999,1.7999999999999996,3.762886597938144,615.065,0.27343743187802627,7.833372552029167,49.83337255202916,84.09089701902911,4902.12418573285,4986.215082751879
FB000329,562.38,562.38,,1,80.34,117.45,29.5,57.72,28.16,43.0,Outerwear,Uniqlo,7.0,7.0,2.1,4.390034364261169,1131.1872,0.217783326663815,9.13893464403403,58.13893464403403,123.17685574776314,10461.022746715616,10584.199602463379
FB000330,1094.94,1094.94,,1,78.21,76.94,0.0,56.89,27.26,21.0,Accessories,Gap,14.000000000000002,14.000000000000002,4.2,8.780068728522338,1066.0022999999999,0.3172691137770946,18.27786928806806,116.27786928806808,169.10480250267224,19653.355502682585,19822.460305185257
FB000331,169.56,169.56,,1,169.56,232.19,0.0,122.37,27.83,31.0,Outerwear,Gap,1.0,1.0,0.3,0.627147766323024,2359.4274,0.056995364998599786,1.3055620920048614,8.30556209200486,67.23821292534865,3147.6171852029397,3214.8553981282885
FB000332,289.12,289.12,,1,36.14,80.4,52.1,25.35,29.86,7.0,Dresses,Forever21,8.0,8.0,2.4,5.017182130584192,539.5702,0.33710396758505834,10.444496736038891,66.44449673603889,90.94562760533172,5726.484820369184,5817.430447974515
FB000333,92.37,92.37,,1,92.37,102.82,0.0,68.35,26.0,50.0,Bottoms,Mango,1.0,1.0,0.3,0.627147766323024,1200.81,0.07989244282735532,1.3055620920048614,8.30556209200486,47.96782213575827,1615.6998378361159,1663.6676599718742
FB000334,1022.28,1022.28,,1,48.68,48.5,0.0,35.75,26.56,46.0,Accessories,Zara,21.0,21.0,6.3,13.170103092783505,646.4703999999999,0.49897429541146715,27.416803932102088,174.41680393210208,161.28605617218463,17885.43826087979,18046.724317051976
FB000335,184.02,184.02,,1,92.01,88.4,0.0,67.92,26.18,1.0,Bottoms,Mango,2.0,2.0,0.6,1.254295532646048,1204.4109,0.11281595074348413,2.611124184009723,16.61112418400972,67.9383803846577,3212.8048088595738,3280.7431892442314
FB000336,291.54,291.54,,1,97.18,112.5,0.0,71.77,26.15,11.0,Shoes,Mango,3.0,3.0,0.8999999999999999,1.8814432989690721,1270.6285,0.13452226768234068,3.9166862760145835,24.916686276014584,85.46391360090551,5062.117121463902,5147.581035064807
FB000337,379.88,379.88,,1,94.97,97.95,11.1,66.16,30.34,25.0,Bottoms,Zara,4.0,4.0,1.2,2.508591065292096,1440.6949,0.1458770038389635,5.222248368019446,33.22224836801944,105.08212772903757,7628.7487180679755,7733.830845797013
FB000338,493.99,493.99,,1,70.57,114.51,36.9,49.68,29.6,33.0,Outerwear,H&M,7.000000000000001,7.000000000000001,2.1,4.390034364261169,1044.436,0.22664750996759117,9.13893464403403,58.13893464403404,118.35940936025553,9663.391753236581,9781.751162596836
FB000339,440.64,440.64,,1,27.54,27.85,0.0,19.71,28.43,0.0,Bottoms,Zara,16.0,16.0,4.8,10.034364261168385,391.48109999999997,0.5596898613872534,20.888993472077782,132.88899347207777,109.55400129736475,8287.200143639195,8396.75414493656
FB000340,1990.96,1990.96,,1,48.56,82.08,40.6,35.71,26.46,43.0,Shoes,Ann Taylor,41.0,41.0,12.299999999999999,25.713058419243985,642.4488,0.6993837151705734,53.52804577219931,340.52804577219933,224.65911427543833,34613.68788696996,34838.3470012454
FB000341,339.25,339.25,,1,67.85,116.41,40.7,48.49,28.53,23.0,Bottoms,Mango,5.0,5.0,1.5,3.1357388316151202,967.8802499999999,0.19898348676266311,6.527810460024307,41.527810460024305,96.29609345685904,6414.4349134578,6510.731006914659
FB000342,1336.44,1336.44,,1,95.46,95.61,0.0,68.32,28.43,47.0,Bottoms,Ann Taylor,14.000000000000002,14.000000000000002,4.2,8.780068728522338,1356.9639,0.2812047933693356,18.27786928806806,116.27786928806808,190.79237655457393,24993.20116938163,25183.993545936206
FB000343,369.55,369.55,,1,73.91,70.04,0.0,54.05,26.87,12.0,Shoes,Mango,5.0,5.0,1.5,3.1357388316151202,992.98085,0.19645243407493834,6.527810460024307,41.527810460024305,97.53675248615062,6579.5275317199785,6677.064284206129
FB000344,955.98,955.98,,1,53.11,112.59,54.0,38.12,28.22,17.0,Shoes,Banana Republic,18.0,18.0,5.3999999999999995,11.288659793814432,749.3820999999999,0.429069301673495,23.5001176560875,149.5001176560875,160.76842716680855,17771.335946532734,17932.10437369954
FB000345,224.24,224.24,,1,28.03,26.8,0.9,20.17,28.04,25.0,Accessories,Zara,8.0,8.0,2.4,5.017182130584192,392.9806,0.395004721065279,10.444496736038891,66.44449673603889,77.61459614353299,4182.099190170138,4259.713786313671
FB000346,220.12,220.12,,1,55.03,50.09,0.0,38.98,29.17,47.0,Tops,H&M,4.0,4.0,1.2,2.508591065292096,802.61255,0.19544288781543886,5.222248368019446,33.22224836801944,78.43245728445666,4269.874536673882,4348.306993958339
FB000347,1634.4,1634.4,,1,90.8,92.84,4.2,64.24,29.25,0.0,Bottoms,Mango,18.0,18.0,5.3999999999999995,11.288659793814432,1327.95,0.3223207310702129,23.5001176560875,149.5001176560875,214.01290741234456,31420.99414881374,31635.007056226084
FB000348,183.14,183.14,,1,91.57,114.63,0.0,67.6,26.18,47.0,Tops,Uniqlo,2.0,2.0,0.6,1.254295532646048,1198.6513,0.11308667003722922,2.611124184009723,16.61112418400972,67.77574202639794,3197.603139651091,3265.378881677489
FB000349,290.7,290.7,,1,15.3,21.9,29.2,11.03,27.91,35.0,Accessories,Gap,19.0,19.0,5.7,11.915807560137457,213.5115,0.8258649086827881,24.805679748092366,157.80567974809236,88.16582772511256,5384.463719259937,5472.629546985049
FB000350,702.78,702.78,,1,54.06,100.55,46.7,38.27,29.21,30.0,Dresses,Zara,12.999999999999998,12.999999999999998,3.8999999999999995,8.152920962199312,789.5463000000001,0.35524315896507347,16.9723071960632,107.97230719606318,140.24046088059285,13540.662809995667,13680.90327087626
FB000351,648.0,648.0,,1,40.5,47.45,16.4,28.92,28.59,33.0,Accessories,Forever21,16.0,16.0,4.8,10.034364261168385,578.9475,0.4602388208973813,20.888993472077782,132.88899347207777,133.2270573807433,12226.857605556495,12360.084662937239
FB000352,268.96,268.96,,1,134.48,113.21,0.0,93.67,30.35,8.0,Bottoms,H&M,2.0,2.0,0.6,1.254295532646048,2040.734,0.08666917174696516,2.611124184009723,16.61112418400972,88.43436276793561,5417.044263298832,5505.478626066768
FB000353,599.44,599.44,,1,149.86,163.27,0.0,105.84,29.37,24.0,Dresses,Banana Republic,4.0,4.0,1.2,2.508591065292096,2200.6941,0.11803016238235577,5.222248368019446,33.22224836801944,129.87414098844613,11622.44531322347,11752.319454211916
FB000354,412.02,412.02,,1,45.78,44.58,0.0,33.51,26.8,21.0,Accessories,Uniqlo,9.0,9.0,2.6999999999999997,5.644329896907216,613.452,0.3353310817054013,11.75005882804375,74.75005882804375,102.85476136717091,7310.951849548265,7413.806610915436
FB000355,116.75,116.75,,1,116.75,166.53,0.0,86.03,26.31,28.0,Dresses,Forever21,1.0,1.0,0.3,0.627147766323024,1535.8462499999998,0.0706429745455384,1.3055620920048614,8.30556209200486,54.2483737723053,2059.3910169201263,2113.639390692432
FB000356,621.76,621.76,,1,155.44,144.61,0.0,109.91,29.29,21.0,Shoes,Banana Republic,4.0,4.0,1.2,2.508591065292096,2276.4188,0.11605043224184247,5.222248368019446,33.22224836801944,132.0896928517282,12020.114056080512,12152.203748932241
FB000357,235.52,235.52,,1,29.44,31.0,0.0,21.76,26.09,29.0,Accessories,Mango,8.0,8.0,2.4,5.017182130584192,384.0448,0.39957370210493587,10.444496736038891,66.44449673603889,76.72710125507486,4087.8817613477836,4164.608862602859
FB000358,741.75,741.75,,1,49.45,68.57,29.4,35.11,29.0,4.0,Accessories,Forever21,15.0,15.0,4.5,9.407216494845361,717.0250000000001,0.40042513341941666,19.58343138007292,124.58343138007292,143.55741564502864,14185.367300941816,14328.924716586846
FB000359,415.35,415.35,,1,31.95,73.04,56.5,22.13,30.74,15.0,Dresses,Forever21,13.000000000000002,13.000000000000002,3.9000000000000004,8.152920962199314,491.07149999999996,0.4504454035828413,16.9723071960632,107.97230719606321,110.60045000276561,8445.216803234314,8555.817253237079
FB000360,1795.69,1795.69,,1,94.51,95.19,0.0,67.15,28.95,13.0,Tops,H&M,19.0,19.0,5.7,11.915807560137457,1368.03225,0.32626574656175433,24.805679748092366,157.80567974809236,223.1710316834033,34158.14091024563,34381.31194192904
FB000361,183.56,183.56,,1,91.78,104.94,0.0,66.09,27.99,42.0,Tops,Gap,2.0,2.0,0.6,1.254295532646048,1284.4611,0.10924394332413877,2.611124184009723,16.61112418400972,70.15979780523047,3424.0472394349617,3494.207037240192
FB000362,253.29,253.29,,1,84.43,97.29,0.0,59.7,29.29,42.0,Bottoms,Gap,2.9999999999999996,2.9999999999999996,0.8999999999999998,1.881443298969072,1236.4773500000001,0.1363673475514431,3.9166862760145835,24.91668627601458,84.30756826346867,4927.2014356113505,5011.509003874819
FB000363,107.24,107.24,,1,53.62,83.05,39.8,38.41,28.37,5.0,Shoes,Mango,2.0,2.0,0.6,1.254295532646048,760.5997,0.14196450466281751,2.611124184009723,16.61112418400972,53.9890798285938,2040.0093508491336,2093.9984306777274
FB000364,948.97,948.97,,1,86.27,86.13,0.0,61.42,28.8,28.0,Outerwear,Uniqlo,11.0,11.0,3.3,6.898625429553265,1242.288,0.2605121877296372,14.361183012053473,91.36118301205347,161.8155823351378,18002.540904013025,18164.356486348162
FB000365,514.57,514.57,,1,73.51,104.13,28.7,50.9,30.76,23.0,Bottoms,Banana Republic,7.0,7.0,2.1,4.390034364261169,1130.5838,0.21784143510758094,9.13893464403403,58.13893464403403,123.14399875069117,10455.475456554334,10578.619455305025
FB000366,82.6,82.6,,1,41.3,41.7,0.0,29.74,27.99,18.0,Accessories,Uniqlo,2.0,2.0,0.6,1.254295532646048,577.9934999999999,0.1628532271548426,2.611124184009723,16.61112418400972,47.064053374761265,1556.2768594251847,1603.340912799946
FB000367,1808.03,1808.03,,1,78.61,80.11,0.0,54.36,30.85,34.0,Outerwear,Banana Republic,23.0,23.0,6.8999999999999995,14.424398625429554,1212.55925,0.3812898830051723,30.02792811611181,191.0279281161118,231.1682872846697,36641.81028281112,36872.978570095795
FB000368,335.22,335.22,,1,111.74,97.84,0.0,77.57,30.58,16.0,Tops,Ann Taylor,3.0000000000000004,3.0000000000000004,0.9000000000000001,1.8814432989690724,1708.5045999999998,0.11600999275008281,3.916686276014585,24.916686276014588,99.10180312974154,6790.778322457529,6889.88012558727
FB000369,237.65,237.65,,1,47.53,77.37,35.2,34.7,26.99,14.0,Bottoms,Gap,5.0,5.0,1.5,3.1357388316151202,641.4173499999999,0.2444316835808021,6.527810460024307,41.527810460024305,78.3913613692183,4265.44224794029,4343.833609309509
FB000370,654.82,654.82,,1,22.58,36.35,37.6,16.64,26.31,49.0,Accessories,H&M,29.000000000000004,29.000000000000004,8.700000000000001,18.1872852233677,297.0399,0.8650365391500607,37.861300668140984,240.861300668141,128.47518354274004,11374.79214787727,11503.26733142001
FB000371,138.71,138.71,,1,138.71,181.04,20.2,101.99,26.47,17.0,Outerwear,Banana Republic,1.0,1.0,0.3,0.627147766323024,1835.82685,0.06461405392967219,1.3055620920048614,8.30556209200486,59.31010754572011,2456.096050390415,2515.406157936135
FB000372,1583.9,1583.9,,1,158.39,158.37,0.0,117.17,26.02,33.0,Outerwear,Zara,10.000000000000002,10.000000000000002,3.0000000000000004,6.271477663230241,2060.6539,0.19285918219062206,13.055620920048616,83.05562092004863,198.70801296595792,27101.824178785726,27300.532191751685
FB000373,514.14,514.14,,1,85.69,91.98,0.0,63.03,26.44,48.0,Shoes,Forever21,6.0,6.0,1.7999999999999998,3.7628865979381443,1132.8218,0.201482659478932,7.833372552029167,49.83337255202917,114.12197448985539,8987.93716895013,9102.059143439985
FB000374,205.56,205.56,,1,68.52,140.29,55.3,48.31,29.5,5.0,Shoes,Zara,3.0,3.0,0.8999999999999999,1.8814432989690721,1010.67,0.15083384031317268,3.9166862760145835,24.916686276014584,76.22161869465711,4034.698937274316,4110.9205559689735
FB000375,423.84,423.84,,1,26.49,26.01,0.0,19.52,26.31,9.0,Tops,Uniqlo,16.0,16.0,4.8,10.034364261168385,348.47594999999995,0.593220887778137,20.888993472077782,132.88899347207777,103.36160621416484,7382.673450940268,7486.035057154432
FB000376,812.88,812.88,,1,45.16,51.06,9.5,32.68,27.64,34.0,Tops,Forever21,18.0,18.0,5.3999999999999995,11.288659793814432,624.1111999999999,0.47016263632547034,23.5001176560875,149.5001176560875,146.7168835761264,14813.403514058082,14960.120397634208
FB000377,384.0,384.0,,1,128.0,132.92,0.0,89.23,30.29,36.0,Outerwear,Gap,3.0,3.0,0.8999999999999999,1.8814432989690721,1938.56,0.10890902052149148,3.9166862760145835,24.916686276014584,105.56333541107126,7698.294682641902,7803.858018052973
FB000378,503.4,503.4,,1,16.78,16.57,0.0,12.41,26.04,17.0,Accessories,Gap,29.999999999999996,29.999999999999996,8.999999999999998,18.81443298969072,218.47560000000001,1.0258928559373612,39.16686276014584,249.16686276014582,112.06627861831427,8669.070120258833,8781.136398877148
FB000379,532.61,532.61,,1,40.97,78.6,45.8,28.62,30.14,6.0,Bottoms,Forever21,13.0,13.0,3.9,8.152920962199312,617.4179,0.4017213528154218,16.9723071960632,107.9723071960632,124.01497702022841,10603.021244168456,10727.036221188684
FB000380,423.78,423.78,,1,70.63,69.38,0.0,51.25,27.44,43.0,Accessories,Mango,6.0,6.0,1.7999999999999998,3.7628865979381443,969.0436,0.21784460798222174,7.833372552029167,49.83337255202917,105.55046157984044,7696.429999539372,7801.980461119213
FB000381,343.65,343.65,,1,22.91,23.58,0.0,16.82,26.58,16.0,Accessories,Mango,14.999999999999998,14.999999999999998,4.499999999999999,9.40721649484536,304.47389999999996,0.6144880520209348,19.58343138007292,124.58343138007291,93.54778685110843,6056.191514524292,6149.739301375401
FB000382,571.48,571.48,,1,81.64,119.91,27.8,57.51,29.56,12.0,Tops,H&M,7.0,7.0,2.1,4.390034364261169,1206.6391999999998,0.21086434609993251,9.13893464403403,58.13893464403403,127.21859294327284,11154.615380672778,11281.83397361605
FB000383,600.85,600.85,,1,120.17,111.05,1.4,85.05,29.23,7.0,Outerwear,H&M,5.0,5.0,1.5,3.1357388316151202,1756.28455,0.1477169766360722,6.527810460024307,41.527810460024305,129.71652191932233,11594.409178188407,11724.12570010773
FB000384,78.8,78.8,,1,78.8,60.22,0.0,54.81,30.44,6.0,Accessories,Banana Republic,1.0,1.0,0.3,0.627147766323024,1199.336,0.07994152219308018,1.3055620920048614,8.30556209200486,47.93837273048,1613.7459899072226,1661.6843626377026
FB000385,98.91,98.91,,1,98.91,133.52,0.0,69.48,29.75,27.0,Outerwear,Gap,1.0,1.0,0.3,0.627147766323024,1471.2862499999999,0.07217624108178176,1.3055620920048614,8.30556209200486,53.095955540155316,1973.9515100281428,2027.047465568298
FB000386,546.6,546.6,,1,27.33,54.97,49.6,19.11,30.08,48.0,Dresses,Banana Republic,20.000000000000004,20.000000000000004,6.000000000000001,12.542955326460483,411.04319999999996,0.6106805841784562,26.111241840097232,166.11124184009725,125.50805074929099,10858.356452676744,10983.864503426035
FB000387,88.04,88.04,,1,88.04,85.94,0.0,63.88,27.44,42.0,Tops,Uniqlo,1.0,1.0,0.3,0.627147766323024,1207.9088000000002,0.07965733559391465,1.3055620920048614,8.30556209200486,48.10939832422137,1625.1093382033032,1673.2187365275245
FB000388,223.38,223.38,,1,24.82,24.64,0.0,18.15,26.87,6.0,Accessories,H&M,9.0,9.0,2.6999999999999997,5.644329896907216,333.4567,0.4548250534913488,11.75005882804375,74.75005882804375,75.83223070727432,3993.9680723126107,4069.800303019885
FB000389,350.28,350.28,,1,29.19,28.82,0.0,20.48,29.84,30.0,Accessories,Banana Republic,11.999999999999998,11.999999999999998,3.599999999999999,7.525773195876288,435.51480000000004,0.45954919795470656,15.666745104058334,99.66674510405832,100.07023851870224,6923.169599163648,7023.23983768235
FB000390,990.88,990.88,,1,61.93,79.59,24.3,43.29,30.1,37.0,Shoes,Forever21,16.0,16.0,4.8,10.034364261168385,932.0465,0.3627304793982662,20.888993472077782,132.88899347207777,169.0408368832381,19638.554091056183,19807.594927939423
FB000391,219.0,219.0,,1,54.75,49.44,0.0,37.78,31.0,19.0,Dresses,Gap,4.0,4.0,1.2,2.508591065292096,848.625,0.19007059460292489,5.222248368019446,33.22224836801944,80.64932917245356,4512.379850482956,4593.029179655409
FB000392,535.6,535.6,,1,41.2,41.46,0.0,29.61,28.13,36.0,Tops,Mango,13.0,13.0,3.9,8.152920962199312,579.4780000000001,0.4146637285134703,16.9723071960632,107.9723071960632,120.14425403576439,9955.222883396074,10075.367137431838
FB000393,481.5,481.5,,1,80.25,131.76,35.4,57.85,27.91,21.0,Dresses,Uniqlo,6.0,6.0,1.7999999999999998,3.7628865979381443,1119.88875,0.20264273238917954,7.833372552029167,49.83337255202917,113.4686581359514,8885.974453712206,8999.443111848157
FB000394,329.76,329.76,,1,41.22,56.53,27.9,28.87,29.96,22.0,Bottoms,Mango,8.0,8.0,2.4,5.017182130584192,617.4756,0.3151214321754162,10.444496736038891,66.44449673603889,97.28989770268721,6546.511786486343,6643.80168418903
FB000395,165.44,165.44,,1,82.72,111.72,33.3,59.77,27.74,47.0,Tops,Zara,2.0,2.0,0.6,1.254295532646048,1147.3264,0.11558842681643938,2.611124184009723,16.61112418400972,66.30882681048443,3062.1205368032975,3128.429363613782
FB000396,261.5,261.5,,1,52.3,99.96,47.6,36.24,30.71,18.0,Tops,Zara,5.0,5.0,1.5,3.1357388316151202,803.0665,0.21845002354522391,6.527810460024307,41.527810460024305,87.71494791669028,5329.9808467118,5417.69579462849
FB000397,1232.4,1232.4,,1,47.4,110.04,57.1,33.01,30.36,0.0,Dresses,Uniqlo,26.000000000000004,26.000000000000004,7.800000000000001,16.305841924398628,719.5319999999999,0.52626497367018,33.9446143921264,215.94461439212643,189.33224451742592,24613.568527312913,24802.90077183034
FB000398,190.14,190.14,,1,190.14,141.84,0.0,136.51,28.21,39.0,Dresses,Forever21,1.0,1.0,0.3,0.627147766323024,2681.9247,0.05345884340766488,1.3055620920048614,8.30556209200486,71.68629628422431,3573.1055182157347,3644.791814499959
FB000399,104.46,104.46,,1,17.41,32.63,42.9,12.22,29.81,5.0,Accessories,H&M,6.0,6.0,1.7999999999999998,3.7628865979381443,259.49604999999997,0.4209718907355704,7.833372552029167,49.83337255202917,54.620271403456044,2087.349506833444,2141.9697782369003
FB000400,567.3,567.3,,1,113.46,189.68,40.8,79.6,29.84,27.0,Outerwear,Zara,5.0,5.0,1.5,3.1357388316151202,1692.8231999999998,0.15046034368011693,6.527810460024307,41.527810460024305,127.35138023083763,11177.780372162655,11305.131752393492
FB000401,765.1,765.1,,1,76.51,150.89,46.8,56.24,26.49,18.0,Dresses,Ann Taylor,10.0,10.0,3.0,6.2714776632302405,1013.37495,0.2750158765635557,13.055620920048614,83.05562092004861,139.34710008089974,13369.586297154117,13508.933397235018
