product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,avg_unit_cost,avg_profit_margin,avg_stock_quantity,category,brand,units_sold,mean_daily_demand,std_daily_demand,space_required,inventory_cost,contribution_margin,efficiency_score,selected
FB000406,1117.11,1117.11,,1,48.57,111.14,56.7,33.74,30.53,29.0,Tops,Zara,22.999999999999996,22.999999999999996,6.899999999999999,2.9000000000000004,978.46,34105.368299999995,8793.5335932303,1
FB000407,187.5,187.5,,1,62.5,62.5,0.0,45.0,28.0,0.0,Shoes,H&M,3.0,3.0,0.8999999999999999,0.0,0.0,5250.0,525000.0,1
FB000408,98.07,98.07,,1,98.07,165.88,3.4,72.59,25.98,42.0,Outerwear,Banana Republic,1.0,1.0,0.3,4.2,3048.78,2547.8586,351.48791934642793,0
FB000409,142.88,142.88,,1,142.88,179.8,0.0,99.19,30.58,25.0,Outerwear,Gap,1.0,1.0,0.3,2.5,2479.75,4369.270399999999,877.4075807018423,0
FB000410,277.44,277.44,,1,34.68,34.15,0.0,25.52,26.41,27.0,Accessories,Zara,8.0,8.0,2.4,2.7,689.04,7327.1904,2162.025352312159,1
FB000411,1751.0,1751.0,,1,103.0,101.88,0.0,74.53,27.64,46.0,Tops,Gap,17.0,17.0,5.1,4.6000000000000005,3428.38,48397.64,6028.319536444463,1
FB000412,219.17,219.17,,1,219.17,187.58,0.0,151.67,30.8,46.0,Shoes,Banana Republic,1.0,1.0,0.3,4.6000000000000005,6976.82,6750.436,583.0993312498596,0
FB000413,461.94,461.94,,1,153.98,145.02,0.0,106.56,30.8,36.0,Outerwear,Ann Taylor,3.0,3.0,0.8999999999999999,3.6,3836.16,14227.752,1913.3197779499096,0
FB000414,190.74,190.74,,1,63.58,101.61,26.9,45.18,28.94,38.0,Bottoms,Gap,3.0000000000000004,3.0000000000000004,0.9000000000000001,3.8000000000000003,1716.84,5520.015600000001,1000.5756193763098,0
FB000415,203.67,203.67,,1,67.89,71.14,0.0,48.04,29.24,33.0,Dresses,H&M,3.0,3.0,0.8999999999999999,3.3000000000000003,1585.32,5955.310799999999,1219.0216403429047,0
FB000416,639.72,639.72,,1,53.31,55.21,0.0,38.22,28.31,2.0,Dresses,Ann Taylor,12.0,12.0,3.5999999999999996,0.2,76.44,18110.4732,65513.21516423093,1
FB000417,181.62,181.62,,1,60.54,94.96,35.4,43.89,27.5,34.0,Tops,Zara,3.0,3.0,0.8999999999999999,3.4000000000000004,1492.26,4994.55,1020.9085371586956,0
FB000418,873.18,873.18,,1,145.53,138.69,0.0,105.24,27.69,0.0,Shoes,Mango,6.0,6.0,1.7999999999999998,0.0,0.0,24178.354199999998,2417835.42,1
FB000419,1856.58,1856.58,,1,168.78,175.7,0.0,119.09,29.44,20.0,Outerwear,Gap,11.0,11.0,3.3,2.0,2381.8,54657.7152,12473.80419005888,1
FB000420,657.65,657.65,,1,93.95,145.18,35.7,65.92,29.84,25.0,Shoes,Uniqlo,6.999999999999999,6.999999999999999,2.0999999999999996,2.5,1648.0,19624.275999999998,4731.0212150433945,1
FB000421,330.96,330.96,,1,82.74,169.34,44.6,57.89,30.03,37.0,Dresses,Mango,4.0,4.0,1.2,3.7,2141.93,9938.728799999999,1701.2748868952553,0
FB000422,547.0,547.0,,1,109.4,103.14,0.0,76.56,30.02,13.0,Tops,Uniqlo,5.0,5.0,1.5,1.3,995.28,16420.94,7154.220835802167,1
FB000423,89.13,89.13,,1,89.13,97.47,32.0,65.58,26.42,27.0,Tops,Mango,1.0,1.0,0.3,2.7,1770.6599999999999,2354.8146,526.7263893921703,0
FB000424,611.04,611.04,,1,38.19,50.69,26.3,27.29,28.54,37.0,Dresses,Ann Taylor,16.0,16.0,4.8,3.7,1009.73,17439.081599999998,3702.777356663757,1
FB000425,418.14,418.14,,1,139.38,127.75,0.0,102.81,26.24,32.0,Outerwear,Banana Republic,3.0,3.0,0.8999999999999999,3.2,3289.92,10971.9936,1690.6207780681427,0
FB000426,507.05,507.05,,1,101.41,111.64,0.0,72.18,28.82,13.0,Tops,Forever21,5.0,5.0,1.5,1.3,938.3400000000001,14613.181,6528.579661713591,1
FB000427,893.92,893.92,,1,111.74,134.6,11.6,80.15,28.27,47.0,Shoes,Uniqlo,8.0,8.0,2.4,4.7,3767.05,25271.1184,2984.6426323217647,1
FB000428,916.32,916.32,,1,57.27,56.05,0.0,39.8,30.5,9.0,Bottoms,Zara,16.0,16.0,4.8,0.9,358.2,27947.760000000002,22212.494039103483,1
FB000429,78.67,78.67,,1,78.67,106.2,0.0,56.8,27.8,35.0,Dresses,Banana Republic,1.0,1.0,0.3,3.5,1988.0,2187.0260000000003,398.5105685131196,0
FB000430,105.97,105.97,,1,105.97,104.26,20.6,77.82,26.56,31.0,Shoes,Mango,1.0,1.0,0.3,3.1,2412.4199999999996,2814.5632,510.58576813813175,0
FB000431,420.07,420.07,,1,24.71,24.53,0.0,18.11,26.71,44.0,Accessories,Uniqlo,17.0,17.0,5.1,4.4,796.8399999999999,11220.0697,2159.017730005157,1
FB000432,2387.16,2387.16,,1,132.62,131.25,0.0,92.99,29.88,12.0,Shoes,Mango,18.0,18.0,5.3999999999999995,1.2000000000000002,1115.8799999999999,71328.34079999999,30799.67044924607,1
FB000433,479.99,479.99,,1,68.57,72.85,0.0,48.57,29.17,25.0,Bottoms,Forever21,7.000000000000001,7.000000000000001,2.1,2.5,1214.25,14001.3083,3769.6192501850983,1
FB000434,245.8,245.8,,1,122.9,135.39,0.0,90.36,26.48,26.0,Shoes,Zara,2.0,2.0,0.6,2.6,2349.36,6508.784000000001,1315.0758885997382,0
FB000435,805.05,805.05,,1,161.01,166.94,4.2,118.53,26.38,17.0,Shoes,Zara,5.0,5.0,1.5,1.7000000000000002,2015.01,21237.218999999997,5716.598071068448,1
FB000436,671.31,671.31,,1,74.59,135.36,41.7,52.52,29.59,17.0,Shoes,Banana Republic,8.999999999999998,8.999999999999998,2.6999999999999993,1.7000000000000002,892.84,19864.062899999997,7661.121742953671,1
FB000437,271.29,271.29,,1,90.43,96.05,0.0,66.63,26.32,15.0,Bottoms,Ann Taylor,3.0,3.0,0.8999999999999999,1.5,999.4499999999999,7140.352800000001,2856.7696093140494,1
FB000438,901.68,901.68,,1,112.71,116.1,0.0,78.7,30.17,27.0,Outerwear,H&M,8.0,8.0,2.4,2.7,2124.9,27203.6856,5638.186408008456,1
FB000439,121.24,121.24,,1,121.24,91.53,0.0,85.34,29.61,8.0,Shoes,Mango,1.0,1.0,0.3,0.8,682.72,3589.9163999999996,2421.169472321139,1
FB000440,689.92,689.92,,1,98.56,102.16,0.0,72.57,26.37,50.0,Bottoms,Zara,6.999999999999999,6.999999999999999,2.0999999999999996,5.0,3628.4999999999995,18193.1904,2108.499785594252,1
FB000441,278.16,278.16,,1,69.54,67.74,3.3,51.19,26.39,23.0,Shoes,Uniqlo,4.0,4.0,1.2,2.3000000000000003,1177.37,7340.642400000001,2110.975363564993,1
FB000442,593.55,593.55,,1,39.57,38.34,0.0,27.31,30.98,14.0,Accessories,Banana Republic,14.999999999999998,14.999999999999998,4.499999999999999,1.4000000000000001,382.34,18388.179,10316.875007013252,1
FB000443,137.52,137.52,,1,68.76,60.49,0.0,49.56,27.92,30.0,Accessories,Zara,2.0,2.0,0.6,3.0,1486.8000000000002,3839.5584000000003,855.7453864669698,0
FB000444,1475.2,1475.2,,1,92.2,90.27,0.0,66.47,27.91,35.0,Outerwear,Banana Republic,16.0,16.0,4.8,3.5,2326.45,41172.832,7066.538286606768,1
FB000445,518.43,518.43,,1,47.13,45.42,0.0,32.93,30.13,36.0,Accessories,Banana Republic,10.999999999999998,10.999999999999998,3.2999999999999994,3.6,1185.48,15620.295899999997,3264.1022217207046,1
FB000446,1092.5,1092.5,,1,57.5,58.56,0.0,39.8,30.78,21.0,Tops,Ann Taylor,19.0,19.0,5.7,2.1,835.8,33627.15,11454.169221336604,1
FB000447,588.56,588.56,,1,147.14,167.64,0.0,101.57,30.97,18.0,Dresses,H&M,4.0,4.0,1.2,1.8,1828.2599999999998,18227.703199999996,5023.813949386206,1
FB000448,121.99,121.99,,1,121.99,193.14,0.0,85.59,29.84,7.0,Outerwear,Zara,1.0,1.0,0.3,0.7000000000000001,599.13,3640.1816,2802.014886885839,1
FB000449,495.4,495.4,,1,49.54,60.06,15.6,35.7,27.94,49.0,Accessories,Gap,10.0,10.0,3.0,4.9,1749.3000000000002,13841.476,2081.6440828357872,0
FB000450,347.2,347.2,,1,34.72,35.37,0.0,25.56,26.38,29.0,Bottoms,Banana Republic,10.0,10.0,3.0,2.9000000000000004,741.24,9159.135999999999,2515.389262998319,1
FB000451,374.49,374.49,,1,41.61,39.85,0.0,29.14,29.97,28.0,Accessories,Mango,9.0,9.0,2.6999999999999997,2.8000000000000003,815.9200000000001,11223.4653,3103.9031007323165,1
FB000452,335.2,335.2,,1,33.52,85.34,59.4,23.84,28.88,5.0,Tops,Zara,9.999999999999998,9.999999999999998,2.9999999999999996,0.5,119.2,9680.576,15634.005167958656,1
FB000453,493.74,493.74,,1,82.29,81.17,0.0,59.1,28.18,21.0,Bottoms,Forever21,6.0,6.0,1.7999999999999998,2.1,1241.1000000000001,13913.5932,4164.374966328454,1
FB000454,1689.73,1689.73,,1,16.73,16.81,0.0,11.61,30.6,16.0,Accessories,Ann Taylor,101.0,101.0,30.299999999999997,1.6,185.76,51705.738000000005,28954.47204551564,1
FB000455,570.9,570.9,,1,51.9,115.71,55.0,38.13,26.53,6.0,Tops,Ann Taylor,11.0,11.0,3.3,0.6000000000000001,228.78000000000003,15145.977,18275.027148338522,1
FB000456,346.57,346.57,,1,49.51,49.87,0.0,35.38,28.54,17.0,Bottoms,Mango,7.0,7.0,2.1,1.7000000000000002,601.46,9891.1078,4297.753512987408,1
FB000457,551.1,551.1,,1,50.1,107.96,52.9,37.08,25.99,2.0,Shoes,Mango,11.0,11.0,3.3,0.2,74.16,14323.089,52243.540268456374,1
FB000458,409.68,409.68,,1,102.42,138.35,31.7,73.32,28.41,3.0,Shoes,Mango,4.0,4.0,1.2,0.30000000000000004,219.95999999999998,11639.0088,22384.431110085392,1
FB000459,1759.45,1759.45,,1,31.99,32.01,0.0,23.6,26.23,43.0,Tops,Gap,55.00000000000001,55.00000000000001,16.5,4.3,1014.8000000000001,46150.3735,8683.369741100323,1
FB000460,554.85,554.85,,1,61.65,129.08,50.6,45.27,26.57,10.0,Dresses,H&M,9.0,9.0,2.6999999999999997,1.0,452.70000000000005,14742.364500000001,10148.25118744407,1
FB000461,729.6,729.6,,1,30.4,68.57,56.4,22.32,26.58,30.0,Dresses,Banana Republic,24.000000000000004,24.000000000000004,7.200000000000001,3.0,669.6,19392.768,5284.708960104644,1
FB000462,227.55,227.55,,1,45.51,46.46,0.0,32.16,29.33,30.0,Accessories,H&M,5.000000000000001,5.000000000000001,1.5000000000000002,3.0,964.8,6674.0415,1683.323622881356,0
FB000463,686.14,686.14,,1,52.78,124.68,58.2,37.05,29.8,44.0,Outerwear,Banana Republic,13.0,13.0,3.9,4.4,1630.1999999999998,20446.972,3390.7618321117043,1
FB000464,1223.97,1223.97,,1,37.09,36.85,0.0,26.34,28.98,0.0,Bottoms,H&M,33.0,33.0,9.9,0.0,0.0,35470.6506,3547065.06,1
FB000465,494.76,494.76,,1,247.38,229.63,0.3,171.05,30.86,30.0,Outerwear,Ann Taylor,2.0,2.0,0.6,3.0,5131.5,15268.293599999999,1877.6724589559124,0
FB000466,104.9,104.9,,1,104.9,74.09,0.0,75.6,27.93,35.0,Tops,Ann Taylor,1.0,1.0,0.3,3.5,2646.0,2929.857,476.7095671981777,0
FB000467,476.34,476.34,,1,28.02,27.22,0.0,20.33,27.44,14.0,Bottoms,Banana Republic,17.0,17.0,5.1,1.4000000000000001,284.62,13070.7696,7758.883071553228,1
FB000468,940.76,940.76,,1,32.44,32.64,1.4,22.58,30.39,29.0,Tops,Ann Taylor,29.0,29.0,8.7,2.9000000000000004,654.8199999999999,28589.6964,8042.515907978463,1
FB000469,268.8,268.8,,1,26.88,30.25,11.8,19.59,27.12,30.0,Accessories,Zara,10.0,10.0,3.0,3.0,587.7,7289.856000000001,2031.9023329709844,0
FB000470,289.6,289.6,,1,144.8,180.57,0.0,100.12,30.86,28.0,Outerwear,Uniqlo,2.0,2.0,0.6,2.8000000000000003,2803.36,8937.056,1594.9458896090916,0
FB000471,166.56,166.56,,1,83.28,96.55,0.0,61.63,26.0,17.0,Bottoms,Uniqlo,2.0,2.0,0.6,1.7000000000000002,1047.71,4330.56,1576.0615203205577,0
FB000472,211.4,211.4,,1,30.2,68.53,54.3,20.87,30.89,38.0,Bottoms,Ann Taylor,7.0,7.0,2.1,3.8000000000000003,793.0600000000001,6530.146000000001,1421.741932393655,0
FB000473,129.94,129.94,,1,64.97,71.94,0.0,47.97,26.17,45.0,Shoes,Gap,2.0,2.0,0.6,4.5,2158.65,3400.5298000000003,510.69357902878215,0
FB000474,488.46,488.46,,1,69.78,80.72,9.9,48.49,30.51,37.0,Shoes,Gap,7.0,7.0,2.1,3.7,1794.13,14902.9146,2712.5158305318587,1
FB000475,398.76,398.76,,1,199.38,208.8,0.0,142.13,28.71,13.0,Outerwear,Zara,2.0,2.0,0.6,1.3,1847.69,11448.3996,3637.079763254959,1
FB000476,568.32,568.32,,1,71.04,158.15,54.1,49.02,31.0,36.0,Shoes,Mango,8.0,8.0,2.4,3.6,1764.72,17617.920000000002,3284.0334630698344,1
FB000477,615.02,615.02,,1,87.86,85.92,0.0,64.73,26.33,12.0,Tops,Zara,7.0,7.0,2.1,1.2000000000000002,776.76,16193.476599999998,8191.928509277807,1
FB000478,587.76,587.76,,1,73.47,69.59,0.0,52.28,28.84,38.0,Accessories,Gap,8.0,8.0,2.4,3.8000000000000003,1986.64,16950.9984,2929.3334992327154,1
FB000479,453.96,453.96,,1,113.49,136.17,19.1,78.44,30.88,14.0,Dresses,Zara,4.0,4.0,1.2,1.4000000000000001,1098.1599999999999,14018.2848,5611.443942741858,1
FB000480,431.49,431.49,,1,143.83,124.26,0.0,102.57,28.69,44.0,Shoes,Mango,3.0,3.0,0.8999999999999999,4.4,4513.08,12379.448100000001,1388.9079981330808,0
FB000481,324.48,324.48,,1,108.16,129.33,0.0,76.55,29.23,15.0,Shoes,Banana Republic,3.0000000000000004,3.0000000000000004,0.9000000000000001,1.5,1148.25,9484.5504,3581.4407250070803,1
FB000482,1342.95,1342.95,,1,89.53,123.93,30.0,63.07,29.55,39.0,Dresses,H&M,15.0,15.0,4.5,3.9000000000000004,2459.73,39684.1725,6239.914666188658,1
FB000483,346.62,346.62,,1,57.77,62.76,0.0,41.4,28.34,12.0,Shoes,Zara,6.0,6.0,1.7999999999999998,1.2000000000000002,496.79999999999995,9823.2108,5789.256718528996,1
FB000484,728.9,728.9,,1,72.89,74.54,0.0,51.59,29.22,4.0,Shoes,Uniqlo,10.0,10.0,3.0,0.4,206.36,21298.458,35125.10389867405,1
FB000485,188.08,188.08,,1,94.04,114.03,0.0,66.77,29.0,2.0,Tops,Gap,2.0,2.0,0.6,0.2,133.54,5454.320000000001,16352.82125082449,1
FB000486,147.4,147.4,,1,14.74,20.59,27.6,10.24,30.53,36.0,Accessories,Gap,10.0,10.0,3.0,3.6,368.64,4500.122,1133.9204362199646,0
FB000487,578.73,578.73,,1,192.91,167.86,0.0,142.42,26.17,17.0,Shoes,Banana Republic,3.0,3.0,0.8999999999999999,1.7000000000000002,2421.14,15145.3641,3675.0423669178913,1
FB000488,553.28,553.28,,1,39.52,62.2,37.7,28.68,27.43,16.0,Accessories,Uniqlo,13.999999999999998,13.999999999999998,4.199999999999999,1.6,458.88,15176.470399999998,7371.226297792973,1
FB000489,542.79,542.79,,1,180.93,223.69,6.3,125.21,30.8,18.0,Outerwear,Banana Republic,2.9999999999999996,2.9999999999999996,0.8999999999999998,1.8,2253.7799999999997,16717.932,4124.0353447893085,1
FB000490,115.32,115.32,,1,57.66,67.13,0.0,40.07,30.51,3.0,Accessories,Mango,2.0,2.0,0.6,0.30000000000000004,120.21000000000001,3518.4132,8372.987791818376,1
FB000491,957.8,957.8,,1,95.78,144.81,33.3,68.63,28.35,33.0,Dresses,Zara,10.0,10.0,3.0,3.3000000000000003,2264.79,27153.63,4879.542624249972,1
FB000492,155.54,155.54,,1,77.77,152.93,53.0,55.08,29.18,2.0,Outerwear,Gap,2.0,2.0,0.6,0.2,110.16,4538.6572,14633.277018313129,1
FB000493,660.54,660.54,,1,110.09,111.29,0.0,79.91,27.41,48.0,Dresses,Forever21,5.999999999999999,5.999999999999999,1.7999999999999996,4.800000000000001,3835.68,18105.4014,2096.5808598743815,0
FB000494,310.88,310.88,,1,155.44,159.18,0.0,113.56,26.94,38.0,Outerwear,Banana Republic,2.0,2.0,0.6,3.8000000000000003,4315.28,8375.1072,1032.0170345323884,0
FB000495,442.14,442.14,,1,221.07,215.93,0.0,158.32,28.38,43.0,Outerwear,Zara,2.0,2.0,0.6,4.3,6807.759999999999,12547.9332,1129.6546918550634,0
FB000496,126.08,126.08,,1,31.52,51.69,33.4,22.75,27.82,36.0,Tops,Ann Taylor,4.0,4.0,1.2,3.6,819.0,3507.5456,793.7419325639283,0
FB000497,174.5,174.5,,1,174.5,137.38,0.0,123.9,29.0,43.0,Outerwear,Ann Taylor,1.0,1.0,0.3,4.3,5327.7,5060.5,525.618787457025,0
FB000498,514.17,514.17,,1,57.13,96.7,38.8,42.08,26.34,46.0,Bottoms,Forever21,8.999999999999998,8.999999999999998,2.6999999999999993,4.6000000000000005,1935.6799999999998,13543.237799999999,2072.200260722679,0
FB000499,246.47,246.47,,1,35.21,58.73,38.1,24.33,30.9,50.0,Bottoms,H&M,7.0,7.0,2.1,5.0,1216.5,7615.923,1225.114292608381,0
FB000500,301.78,301.78,,1,301.78,204.68,0.0,208.32,30.97,33.0,Outerwear,Gap,1.0,1.0,0.3,3.3000000000000003,6874.5599999999995,9346.1266,918.577963076536,0
FB000501,289.36,289.36,,1,144.68,117.26,0.0,101.9,29.57,29.0,Bottoms,Forever21,2.0,2.0,0.6,2.9000000000000004,2955.1000000000004,8556.3752,1461.3542381855134,0
FB000502,149.44,149.44,,1,74.72,91.95,0.0,53.23,28.76,1.0,Outerwear,Gap,2.0,2.0,0.6,0.1,53.23,4297.8944,28048.648436990145,1
FB000503,900.7,900.7,,1,90.07,94.53,0.0,65.22,27.59,13.0,Bottoms,Gap,10.000000000000002,10.000000000000002,3.0000000000000004,1.3,847.86,24850.313000000002,11569.801104355032,1
FB000504,308.68,308.68,,1,77.17,71.94,3.0,53.91,30.14,45.0,Dresses,Mango,4.0,4.0,1.2,4.5,2425.95,9303.6152,1343.2980601939084,0
FB000505,422.61,422.61,,1,140.87,177.72,5.9,99.31,29.5,47.0,Dresses,Ann Taylor,3.0,3.0,0.8999999999999999,4.7,4667.57,12466.995,1330.8675569010961,0
FB000506,671.0,671.0,,1,33.55,34.4,0.0,24.56,26.8,43.0,Accessories,Zara,20.0,20.0,6.0,4.3,1056.08,17982.8,3357.4554524951086,1
FB000507,918.32,918.32,,1,114.79,119.72,0.0,79.65,30.61,18.0,Bottoms,Banana Republic,8.0,8.0,2.4,1.8,1433.7,28109.7752,8692.759130407892,1
FB000508,533.88,533.88,,1,44.49,44.09,0.0,31.06,30.19,2.0,Accessories,H&M,12.0,12.0,3.5999999999999996,0.2,62.12,16117.8372,61490.29909964901,1
FB000509,340.8,340.8,,1,42.6,42.47,0.0,29.48,30.8,33.0,Bottoms,Mango,8.0,8.0,2.4,3.3000000000000003,972.84,10496.640000000001,2456.5956132221195,1
FB000510,510.09,510.09,,1,72.87,68.43,0.0,51.22,29.71,16.0,Dresses,Banana Republic,6.999999999999999,6.999999999999999,2.0999999999999996,1.6,819.52,15154.7739,6263.545620618965,1
FB000511,363.33,363.33,,1,121.11,165.39,31.8,85.81,29.15,9.0,Shoes,Zara,3.0,3.0,0.8999999999999999,0.9,772.29,10591.0695,6333.273236101394,1
FB000512,722.0,722.0,,1,36.1,35.36,0.0,25.94,28.14,42.0,Accessories,Ann Taylor,20.0,20.0,6.0,4.2,1089.48,20317.08,3841.0354136890583,1
FB000513,499.75,499.75,,1,99.95,95.73,0.0,69.25,30.72,6.0,Dresses,H&M,5.0,5.0,1.5,0.6000000000000001,415.5,15352.32,15117.991137370753,1
FB000514,1441.15,1441.15,,1,35.15,72.28,51.3,24.47,30.38,31.0,Accessories,Banana Republic,41.00000000000001,41.00000000000001,12.300000000000002,3.1,758.5699999999999,43782.137,11346.726118743472,1
FB000515,313.76,313.76,,1,78.44,80.35,0.0,57.91,26.17,28.0,Outerwear,Ann Taylor,4.0,4.0,1.2,2.8000000000000003,1621.48,8211.0992,1857.092919113057,0
FB000516,89.64,89.64,,1,89.64,119.04,0.0,66.27,26.07,35.0,Bottoms,Banana Republic,1.0,1.0,0.3,3.5,2319.45,2336.9148,401.5697016041035,0
FB000517,198.54,198.54,,1,33.09,60.53,42.5,23.85,27.92,8.0,Tops,Gap,5.999999999999999,5.999999999999999,1.7999999999999996,0.8,190.8,5543.2368,5594.7081146548235,1
FB000518,350.28,350.28,,1,50.04,92.54,43.8,34.97,30.12,33.0,Outerwear,H&M,7.0,7.0,2.1,3.3000000000000003,1154.01,10550.4336,2368.749419062822,1
FB000519,130.95,130.95,,1,26.19,28.4,0.0,18.08,30.97,4.0,Accessories,Uniqlo,4.999999999999999,4.999999999999999,1.4999999999999998,0.4,72.32,4055.5214999999994,8586.385289634145,1
FB000520,328.16,328.16,,1,82.04,91.65,0.0,60.1,26.74,40.0,Bottoms,Zara,4.0,4.0,1.2,4.0,2404.0,8774.9984,1370.237101811368,0
FB000521,633.69,633.69,,1,70.41,72.57,0.0,49.96,29.04,27.0,Accessories,Mango,9.000000000000002,9.000000000000002,2.7000000000000006,2.7,1348.92,18402.3576,4545.00400106695,1
FB000522,614.24,614.24,,1,38.39,39.05,0.0,27.66,27.95,10.0,Bottoms,H&M,16.0,16.0,4.8,1.0,276.6,17168.008,13448.228105906315,1
FB000523,416.08,416.08,,1,104.02,113.21,0.0,71.89,30.89,12.0,Dresses,Zara,4.0,4.0,1.2,1.2000000000000002,862.6800000000001,12852.7112,6231.073748715263,1
FB000524,525.21,525.21,,1,25.01,25.34,0.0,17.44,30.27,17.0,Accessories,Forever21,21.0,21.0,6.3,1.7000000000000002,296.48,15898.1067,7963.068350296521,1
FB000525,1915.2,1915.2,,1,42.56,98.16,56.7,29.68,30.26,44.0,Tops,Mango,45.0,45.0,13.5,4.4,1305.92,57953.952000000005,10156.811171555157,1
FB000526,1315.6,1315.6,,1,59.8,60.54,0.0,42.81,28.41,35.0,Tops,Banana Republic,22.0,22.0,6.6,3.5,1498.3500000000001,37376.195999999996,7477.706843258274,1
FB000527,162.62,162.62,,1,162.62,132.61,7.4,116.87,28.13,0.0,Dresses,Zara,1.0,1.0,0.3,0.0,0.0,4574.5006,457450.06,1
FB000528,398.76,398.76,,1,199.38,234.14,0.0,144.76,27.39,40.0,Outerwear,Ann Taylor,2.0,2.0,0.6,4.0,5790.4,10922.0364,1115.586329465599,0
FB000529,577.15,577.15,,1,16.49,31.86,48.2,12.16,26.26,32.0,Accessories,H&M,35.0,35.0,10.5,3.2,389.12,15155.959,4222.750702121968,1
FB000530,1198.75,1198.75,,1,9.59,15.14,36.7,6.68,30.34,41.0,Accessories,Uniqlo,125.0,125.0,37.5,4.1000000000000005,273.88,36370.075,8315.288713910759,1
FB000531,406.55,406.55,,1,81.31,77.72,0.0,56.81,30.13,48.0,Shoes,H&M,5.0,5.0,1.5,4.800000000000001,2726.88,12249.3515,1627.414214123249,0
FB000532,377.55,377.55,,1,75.51,78.04,0.0,52.08,31.03,38.0,Accessories,Zara,5.0,5.0,1.5,3.8000000000000003,1979.04,11715.3765,2027.2184480467345,0
FB000533,170.26,170.26,,1,170.26,169.82,0.0,117.45,31.02,28.0,Outerwear,Gap,1.0,1.0,0.3,2.8000000000000003,3288.6,5281.4652,867.4350753867884,0
FB000534,335.28,335.28,,1,55.88,94.71,38.9,39.76,28.85,39.0,Bottoms,H&M,5.999999999999999,5.999999999999999,1.7999999999999996,3.9000000000000004,1550.6399999999999,9672.828,1774.6224296596363,0
FB000535,1390.56,1390.56,,1,86.91,112.6,22.0,60.91,29.92,29.0,Shoes,Ann Taylor,16.0,16.0,4.8,2.9000000000000004,1766.3899999999999,41605.5552,8916.004705993284,1
FB000536,201.02,201.02,,1,100.51,104.16,0.0,69.58,30.77,21.0,Bottoms,Zara,2.0,2.0,0.6,2.1,1461.18,6185.3854,1736.8920975631672,0
FB000537,204.75,204.75,,1,204.75,174.86,0.0,142.69,30.31,15.0,Outerwear,Gap,1.0,1.0,0.3,1.5,2140.35,6205.9725,1704.7735794635132,0
FB000538,869.84,869.84,,1,108.73,217.89,49.4,79.09,27.26,42.0,Outerwear,Uniqlo,8.0,8.0,2.4,4.2,3321.78,23711.8384,3152.423814575805,1
FB000539,276.44,276.44,,1,138.22,123.14,0.0,99.08,28.32,15.0,Shoes,Mango,2.0,2.0,0.6,1.5,1486.2,7828.7808,2621.6532047418123,1
FB000540,118.28,118.28,,1,118.28,103.96,0.0,86.78,26.63,23.0,Tops,Ann Taylor,1.0,1.0,0.3,2.3000000000000003,1995.94,3149.7963999999997,733.2030708063893,0
FB000541,1391.2,1391.2,,1,139.12,138.45,0.0,96.25,30.82,18.0,Dresses,H&M,10.0,10.0,3.0,1.8,1732.5,42876.784,12137.801556970984,1
FB000542,313.08,313.08,,1,156.54,165.1,0.0,110.97,29.11,7.0,Shoes,Gap,2.0,2.0,0.6,0.7000000000000001,776.79,9113.7588,6171.330250069407,1
FB000543,350.26,350.26,,1,175.13,147.25,0.0,127.57,27.16,15.0,Shoes,Gap,2.0,2.0,0.6,1.5,1913.55,9513.061599999999,2786.8528657848865,1
FB000544,759.72,759.72,,1,126.62,126.23,0.0,89.35,29.43,48.0,Shoes,Uniqlo,6.0,6.0,1.7999999999999998,4.800000000000001,4288.799999999999,22358.5596,2460.0122788486933,1
FB000545,236.94,236.94,,1,236.94,229.04,0.0,167.83,29.17,5.0,Outerwear,Ann Taylor,1.0,1.0,0.3,0.5,839.1500000000001,6911.5398000000005,5161.139379457119,1
FB000546,195.68,195.68,,1,24.46,38.65,32.6,17.65,27.84,46.0,Accessories,Ann Taylor,8.0,8.0,2.4,4.6000000000000005,811.9,5447.7312,1006.6208170882685,0
FB000547,767.8,767.8,,1,76.78,80.82,0.0,56.4,26.54,42.0,Bottoms,Banana Republic,10.0,10.0,3.0,4.2,2368.7999999999997,20377.411999999997,3102.151382292047,1
FB000548,947.24,947.24,,1,55.72,56.44,0.0,39.32,29.43,35.0,Accessories,Uniqlo,17.0,17.0,5.1,3.5,1376.2,27877.2732,5717.007751937985,1
FB000549,144.68,144.68,,1,144.68,121.3,0.0,103.19,28.68,33.0,Dresses,Zara,1.0,1.0,0.3,3.3000000000000003,3405.27,4149.4224,618.830024741733,0
FB000550,88.37,88.37,,1,88.37,101.98,28.4,61.92,29.93,40.0,Bottoms,Gap,1.0,1.0,0.3,4.0,2476.8,2644.9141,408.36741909584975,0
FB000551,423.75,423.75,,1,84.75,89.99,0.0,60.45,28.67,26.0,Bottoms,Banana Republic,5.0,5.0,1.5,2.6,1571.7,12148.9125,2912.221036987319,1
FB000552,142.44,142.44,,1,47.48,64.31,34.5,33.08,30.33,48.0,Shoes,Forever21,3.0,3.0,0.8999999999999999,4.800000000000001,1587.84,4320.205199999999,676.3170649233542,0
FB000553,1067.52,1067.52,,1,177.92,168.92,0.0,126.62,28.83,11.0,Dresses,Zara,6.0,6.0,1.7999999999999998,1.1,1392.8200000000002,30776.601599999998,12346.098635280525,1
