product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,category,brand,units_sold,mean_daily_demand,std_daily_demand,annual_demand,holding_cost,eoq,safety_stock,reorder_point,annual_ordering_cost,annual_holding_cost,total_inventory_cost
FB000481,324.48,324.48,,1,108.16,129.33,0.0,Shoes,Banana Republic,3.0000000000000004,3.0000000000000004,0.9000000000000001,1.8814432989690724,27.04,2.63780218477616,3.916686276014585,24.916686276014588,35.66308553817368,141.57028244160804,177.23336797978172
FB000482,1342.95,1342.95,,1,89.53,123.93,30.0,Dresses,H&M,15.0,15.0,4.5,9.407216494845361,22.3825,6.483003750512092,19.58343138007292,124.58343138007292,72.55291572291846,510.8790685874006,583.4319843103191
FB000483,346.62,346.62,,1,57.77,62.76,0.0,Shoes,Zara,6.0,6.0,1.7999999999999998,3.7628865979381443,14.4425,5.104337437382308,7.833372552029167,49.83337255202917,36.85969671969699,149.99317980237825,186.85287652207523
FB000484,728.9,728.9,,1,72.89,74.54,0.0,Shoes,Uniqlo,10.0,10.0,3.0,6.2714776632302405,18.2225,5.866525468866291,13.055620920048614,83.05562092004861,53.451380178208,291.3574323937939,344.8088125720019
FB000485,188.08,188.08,,1,94.04,114.03,0.0,Tops,Gap,2.0,2.0,0.6,1.254295532646048,23.51,2.3097959907097056,2.611124184009723,16.61112418400972,27.15165187079259,88.53918143686118,115.69083330765378
FB000486,147.4,147.4,,1,14.74,20.59,27.6,Accessories,Gap,10.0,10.0,3.0,6.2714776632302405,3.685,13.045664150995778,13.055620920048614,83.05562092004861,24.036636198209724,72.14659928858886,96.18323548679858
FB000487,578.73,578.73,,1,192.91,167.86,0.0,Shoes,Banana Republic,3.0,3.0,0.8999999999999999,1.8814432989690721,48.2275,1.9751414012575228,3.9166862760145835,24.916686276014584,47.628065964573594,236.52005334106693,284.14811930564053
FB000488,553.28,553.28,,1,39.52,62.2,37.7,Accessories,Uniqlo,13.999999999999998,13.999999999999998,4.199999999999999,8.780068728522336,9.88,9.42693441124689,18.277869288068057,116.27786928806805,46.569055991559644,227.15440455767205,273.7234605492317
FB000489,542.79,542.79,,1,180.93,223.69,6.3,Outerwear,Banana Republic,2.9999999999999996,2.9999999999999996,0.8999999999999998,1.881443298969072,45.2325,2.0394838532865225,3.9166862760145835,24.91668627601458,46.12547669689132,223.28698867672097,269.4124653736123
FB000490,115.32,115.32,,1,57.66,67.13,0.0,Accessories,Mango,2.0,2.0,0.6,1.254295532646048,14.415,2.9498002926529097,2.611124184009723,16.61112418400972,21.26068560929585,58.900040721796,80.16072633109185
FB000491,957.8,957.8,,1,95.78,144.81,33.3,Dresses,Zara,10.0,10.0,3.0,6.2714776632302405,23.945,5.117731761296356,13.055620920048614,83.05562092004861,61.272043512120625,373.8888864426847,435.1609299548053
FB000492,155.54,155.54,,1,77.77,152.93,53.0,Outerwear,Gap,2.0,2.0,0.6,1.254295532646048,19.4425,2.5399424934650674,2.611124184009723,16.61112418400972,24.691415964597287,75.45819791220632,100.1496138768036
FB000493,660.54,660.54,,1,110.09,111.29,0.0,Dresses,Forever21,5.999999999999999,5.999999999999999,1.7999999999999996,3.762886597938144,27.5225,3.6975718762146377,7.833372552029167,49.83337255202916,50.883210981558676,266.47720704478144,317.3604180263401
FB000494,310.88,310.88,,1,155.44,159.18,0.0,Outerwear,Banana Republic,2.0,2.0,0.6,1.254295532646048,38.86,1.7965881863373123,2.611124184009723,16.61112418400972,34.90770846053399,136.3759942511518,171.2837027116858
FB000495,442.14,442.14,,1,221.07,215.93,0.0,Outerwear,Zara,2.0,2.0,0.6,1.254295532646048,55.2675,1.5064857492519577,2.611124184009723,16.61112418400972,41.62985057339128,185.94015641314863,227.5700069865399
FB000496,126.08,126.08,,1,31.52,51.69,33.4,Tops,Ann Taylor,4.0,4.0,1.2,2.508591065292096,7.88,5.642243525060983,5.222248368019446,33.22224836801944,22.230439488740274,63.3817566287335,85.61219611747377
FB000497,174.5,174.5,,1,174.5,137.38,0.0,Outerwear,Ann Taylor,1.0,1.0,0.3,0.627147766323024,43.625,1.198994580068117,1.3055620920048614,8.30556209200486,26.153069277735796,83.10821554144788,109.26128481918367
FB000498,514.17,514.17,,1,57.13,96.7,38.8,Bottoms,Forever21,8.999999999999998,8.999999999999998,2.6999999999999993,5.644329896907215,14.2825,6.2864299167808815,11.75005882804375,74.75005882804373,44.89296764321148,212.71318285474635,257.60615049795786
FB000499,246.47,246.47,,1,35.21,58.73,38.1,Bottoms,H&M,7.0,7.0,2.1,4.390034364261169,8.8025,7.062052519706672,9.13893464403403,58.13893464403403,31.08185865235899,111.52733085646855,142.60918950882754
FB000500,301.78,301.78,,1,301.78,204.68,0.0,Outerwear,Gap,1.0,1.0,0.3,0.627147766323024,75.445,0.911737270445169,1.3055620920048614,8.30556209200486,34.393009184367884,132.89114121567465,167.28415040004253
FB000501,289.36,289.36,,1,144.68,117.26,0.0,Bottoms,Forever21,2.0,2.0,0.6,1.254295532646048,36.17,1.862197260231419,2.611124184009723,16.61112418400972,33.67783745128522,128.12219918691687,161.8000366382021
FB000502,149.44,149.44,,1,74.72,91.95,0.0,Outerwear,Gap,2.0,2.0,0.6,1.254295532646048,18.68,2.5912630470578177,2.611124184009723,16.61112418400972,24.20239685952002,72.97819661682163,97.18059347634166
FB000503,900.7,900.7,,1,90.07,94.53,0.0,Bottoms,Gap,10.000000000000002,10.000000000000002,3.0000000000000004,6.271477663230241,22.5175,5.27745883216885,13.055620920048616,83.05562092004863,59.41758962668104,353.39753369387574,412.8151233205568
FB000504,308.68,308.68,,1,77.17,71.94,3.0,Dresses,Mango,4.0,4.0,1.2,2.508591065292096,19.2925,3.6059581418799804,5.222248368019446,33.22224836801944,34.783973726109764,135.53420036612494,170.3181740922347
FB000505,422.61,422.61,,1,140.87,177.72,5.9,Dresses,Ann Taylor,3.0,3.0,0.8999999999999999,1.8814432989690721,35.2175,2.311353147514509,3.9166862760145835,24.916686276014584,40.70003973629611,178.6359386618397,219.3359783981358
FB000506,671.0,671.0,,1,33.55,34.4,0.0,Accessories,Zara,20.0,20.0,6.0,12.542955326460481,8.3875,12.228795182357397,26.11124184009723,166.11124184009722,51.28450979601132,270.2925507298268,321.57706052583814
FB000507,918.32,918.32,,1,114.79,119.72,0.0,Bottoms,Banana Republic,8.0,8.0,2.4,5.017182130584192,28.6975,4.181267002612419,10.444496736038891,66.44449673603889,59.99595490373494,359.72689998621104,419.722854889946
FB000508,533.88,533.88,,1,44.49,44.09,0.0,Accessories,H&M,12.0,12.0,3.5999999999999996,7.525773195876289,11.1225,8.225728210509912,15.666745104058334,99.66674510405834,45.745331010698244,219.99870343058706,265.7440344412853
FB000509,340.8,340.8,,1,42.6,42.47,0.0,Bottoms,Mango,8.0,8.0,2.4,5.017182130584192,10.65,6.863650003240821,10.444496736038891,66.44449673603889,36.54893626725737,147.78282650607156,184.33176277332893
FB000510,510.09,510.09,,1,72.87,68.43,0.0,Dresses,Banana Republic,6.999999999999999,6.999999999999999,2.0999999999999996,4.390034364261168,18.2175,4.90896087586852,9.138934644034029,58.13893464403402,44.7144973780674,211.20303925575732,255.9175366338247
FB000511,363.33,363.33,,1,121.11,165.39,31.8,Shoes,Zara,3.0,3.0,0.8999999999999999,1.8814432989690721,30.2775,2.492789236992298,3.9166862760145835,24.916686276014584,37.73771306151715,156.32518178354871,194.06289484506587
FB000512,722.0,722.0,,1,36.1,35.36,0.0,Accessories,Ann Taylor,20.0,20.0,6.0,12.542955326460481,9.025,11.788982755972405,26.11124184009723,166.11124184009722,53.19778468632549,288.851742293203,342.04952697952854
FB000513,499.75,499.75,,1,99.95,95.73,0.0,Dresses,H&M,5.0,5.0,1.5,3.1357388316151202,24.9875,3.542489229543429,6.527810460024307,41.527810460024305,44.25897481160821,207.3726386814656,251.63161349307381
FB000514,1441.15,1441.15,,1,35.15,72.28,51.3,Accessories,Banana Republic,41.00000000000001,41.00000000000001,12.300000000000002,25.71305841924399,8.7875,17.10583187527061,53.528045772199334,340.5280457721994,75.15874880197025,545.5364510251719,620.6951998271421
FB000515,313.76,313.76,,1,78.44,80.35,0.0,Outerwear,Ann Taylor,4.0,4.0,1.2,2.508591065292096,19.61,3.576647490065269,5.222248368019446,33.22224836801944,35.06902864008997,137.47731913695128,172.54634777704126
FB000516,89.64,89.64,,1,89.64,119.04,0.0,Bottoms,Banana Republic,1.0,1.0,0.3,0.627147766323024,22.41,1.6728770055754965,1.3055620920048614,8.30556209200486,18.74458684747344,48.002233329302385,66.74682017677583
FB000517,198.54,198.54,,1,33.09,60.53,42.5,Tops,Gap,5.999999999999999,5.999999999999999,1.7999999999999996,3.762886597938144,8.2725,6.744382256890191,7.833372552029167,49.83337255202916,27.896451110062053,92.69802554672336,120.59447665678542
FB000518,350.28,350.28,,1,50.04,92.54,43.8,Outerwear,H&M,7.0,7.0,2.1,4.390034364261169,12.51,5.9238670776079045,9.13893464403403,58.13893464403403,37.05378857043745,151.38186096730317,188.43564953774063
FB000519,130.95,130.95,,1,26.19,28.4,0.0,Accessories,Uniqlo,4.999999999999999,4.999999999999999,1.4999999999999998,3.13573883161512,6.5475,6.920415792436753,6.527810460024305,41.5278104600243,22.655711200489822,65.39655018749896,88.05226138798878
FB000520,328.16,328.16,,1,82.04,91.65,0.0,Bottoms,Zara,4.0,4.0,1.2,2.508591065292096,20.51,3.4972936986319807,5.222248368019446,33.22224836801944,35.864746879470964,142.97306090754978,178.83780778702075
FB000521,633.69,633.69,,1,70.41,72.57,0.0,Accessories,Mango,9.000000000000002,9.000000000000002,2.7000000000000006,5.644329896907218,17.6025,5.6626408568525095,11.750058828043755,74.75005882804376,49.83831784137314,256.6687283620133,306.5070462033865
FB000522,614.24,614.24,,1,38.39,39.05,0.0,Bottoms,H&M,16.0,16.0,4.8,10.034364261168385,9.5975,10.225060135080673,20.888993472077782,132.88899347207777,49.06750732321838,249.5496221714849,298.6171294947033
FB000523,416.08,416.08,,1,104.02,113.21,0.0,Dresses,Zara,4.0,4.0,1.2,2.508591065292096,26.005,3.1058931186034116,5.222248368019446,33.22224836801944,40.38437527464086,176.18894408498653,216.5733193596274
FB000524,525.21,525.21,,1,25.01,25.34,0.0,Accessories,Forever21,21.0,21.0,6.3,13.170103092783505,6.2525,14.513352284249335,27.416803932102088,174.41680393210208,45.37236757863448,216.7959341641028,262.1683017427373
FB000525,1915.2,1915.2,,1,42.56,98.16,56.7,Tops,Mango,45.0,45.0,13.5,28.221649484536083,10.64,16.28622321423803,58.75029414021876,373.7502941402188,86.64270749974634,711.745837151674,798.3885446514203
FB000526,1315.6,1315.6,,1,59.8,60.54,0.0,Tops,Banana Republic,22.0,22.0,6.6,13.79725085910653,14.95,9.606732191822298,28.722366024106947,182.72236602410695,71.81032313387168,501.2096951942705,573.0200183281422
FB000527,162.62,162.62,,1,162.62,132.61,7.4,Dresses,Zara,1.0,1.0,0.3,0.627147766323024,40.655,1.2420181924255913,1.3055620920048614,8.30556209200486,25.24712480653121,78.32475165698885,103.57187646352006
FB000528,398.76,398.76,,1,199.38,234.14,0.0,Outerwear,Ann Taylor,2.0,2.0,0.6,1.254295532646048,49.845,1.5863139286157923,2.611124184009723,16.61112418400972,39.534908885927095,169.6863938378917,209.22130272381878
FB000529,577.15,577.15,,1,16.49,31.86,48.2,Accessories,H&M,35.0,35.0,10.5,21.95017182130584,4.1225,23.074836365361186,45.69467322017015,290.69467322017016,47.563006458100745,235.93929680825215,283.5023032663529
FB000530,1198.75,1198.75,,1,9.59,15.14,36.7,Accessories,Uniqlo,125.0,125.0,37.5,78.393470790378,2.3975,57.182170810651094,163.19526150060767,1038.1952615006076,68.547127259268,459.80776670697486,528.3548939662428
FB000531,406.55,406.55,,1,81.31,77.72,0.0,Shoes,H&M,5.0,5.0,1.5,3.1357388316151202,20.3275,3.927606383430159,6.527810460024307,41.527810460024305,39.91920937958828,172.6132765057324,212.53248588532068
FB000532,377.55,377.55,,1,75.51,78.04,0.0,Accessories,Zara,5.0,5.0,1.5,3.1357388316151202,18.8775,4.075657705487667,6.527810460024307,41.527810460024305,38.46911416767171,161.6978561267806,200.1669702944523
FB000533,170.26,170.26,,1,170.26,169.82,0.0,Outerwear,Gap,1.0,1.0,0.3,0.627147766323024,42.565,1.2138321076582657,1.3055620920048614,8.30556209200486,25.83338183123704,81.40463227742397,107.23801410866102
FB000534,335.28,335.28,,1,55.88,94.71,38.9,Bottoms,H&M,5.999999999999999,5.999999999999999,1.7999999999999996,3.762886597938144,13.97,5.18994029832728,7.833372552029167,49.83337255202916,36.251732983816055,145.68394753566352,181.93568051947958
FB000535,1390.56,1390.56,,1,86.91,112.6,22.0,Shoes,Ann Taylor,16.0,16.0,4.8,10.034364261168385,21.7275,6.795791594103551,20.888993472077782,132.88899347207777,73.82778093044246,527.6933865950124,601.5211675254549
FB000536,201.02,201.02,,1,100.51,104.16,0.0,Bottoms,Zara,2.0,2.0,0.6,1.254295532646048,25.1275,2.234216716540319,2.611124184009723,16.61112418400972,28.070140272433434,93.68116320613775,121.75130347857119
FB000537,204.75,204.75,,1,204.75,174.86,0.0,Outerwear,Gap,1.0,1.0,0.3,0.627147766323024,51.1875,1.1068862188525799,1.3055620920048614,8.30556209200486,28.329369163758216,95.15782874825706,123.48719791201528
FB000538,869.84,869.84,,1,108.73,217.89,49.4,Outerwear,Uniqlo,8.0,8.0,2.4,5.017182130584192,27.1825,4.296207362648563,10.444496736038891,66.44449673603889,58.390828317597276,342.29836084497447,400.6891891625717
FB000539,276.44,276.44,,1,138.22,123.14,0.0,Shoes,Mango,2.0,2.0,0.6,1.254295532646048,34.555,1.9052171801866404,2.611124184009723,16.61112418400972,32.91738983067468,123.14478600913064,156.06217583980532
FB000540,118.28,118.28,,1,118.28,103.96,0.0,Tops,Ann Taylor,1.0,1.0,0.3,0.627147766323024,29.57,1.4563282619324853,1.3055620920048614,8.30556209200486,21.5318133526718,60.13728441325554,81.66909776592735
FB000541,1391.2,1391.2,,1,139.12,138.45,0.0,Dresses,H&M,10.0,10.0,3.0,6.2714776632302405,34.78,4.246392665614808,13.055620920048614,83.05562092004861,73.84476845504152,527.9192640543323,601.7640325093738
FB000542,313.08,313.08,,1,156.54,165.1,0.0,Shoes,Gap,2.0,2.0,0.6,1.254295532646048,39.135,1.7902647833480103,2.611124184009723,16.61112418400972,35.03100614816219,137.21735108938267,172.24835723754487
FB000543,350.26,350.26,,1,175.13,147.25,0.0,Shoes,Gap,2.0,2.0,0.6,1.254295532646048,43.7825,1.6925817722574303,2.611124184009723,16.61112418400972,37.052730721930466,151.37427530833614,188.4270060302666
FB000544,759.72,759.72,,1,126.62,126.23,0.0,Shoes,Uniqlo,6.0,6.0,1.7999999999999998,3.7628865979381443,31.655,3.4477788893811123,7.833372552029167,49.83337255202917,54.569720371679566,302.5351285061629,357.10484887784247
FB000545,236.94,236.94,,1,236.94,229.04,0.0,Outerwear,Ann Taylor,1.0,1.0,0.3,0.627147766323024,59.235,1.0289534875391142,1.3055620920048614,8.30556209200486,30.475029917189715,107.81000043709767,138.2850303542874
FB000546,195.68,195.68,,1,24.46,38.65,32.6,Accessories,Ann Taylor,8.0,8.0,2.4,5.017182130584192,6.115,9.057987201561389,10.444496736038891,66.44449673603889,27.694795868773948,91.56289340965176,119.25768927842572
FB000547,767.8,767.8,,1,76.78,80.82,0.0,Bottoms,Banana Republic,10.0,10.0,3.0,6.2714776632302405,19.195,5.715982384015891,13.055620920048614,83.05562092004861,54.85914093059252,305.46178449092565,360.32092542151815
FB000548,947.24,947.24,,1,55.72,56.44,0.0,Accessories,Uniqlo,17.0,17.0,5.1,10.661512027491408,13.93,8.748504959957234,22.19455556408264,141.19455556408263,60.93333704610213,370.1034960537733,431.0368330998754
FB000549,144.68,144.68,,1,144.68,121.3,0.0,Dresses,Zara,1.0,1.0,0.3,0.627147766323024,36.17,1.3167723106166462,1.3055620920048614,8.30556209200486,23.813827237502053,71.03600810531789,94.84983534281994
FB000550,88.37,88.37,,1,88.37,101.98,28.4,Bottoms,Gap,1.0,1.0,0.3,0.627147766323024,22.0925,1.684854910745662,1.3055620920048614,8.30556209200486,18.61132855782427,47.454459075441676,66.06578763326594
FB000551,423.75,423.75,,1,84.75,89.99,0.0,Bottoms,Banana Republic,5.0,5.0,1.5,3.1357388316151202,21.1875,3.847069961393862,6.527810460024307,41.527810460024305,40.75489740351623,179.06288152528126,219.81777892879748
FB000552,142.44,142.44,,1,47.48,64.31,34.5,Shoes,Forever21,3.0,3.0,0.8999999999999999,1.8814432989690721,11.87,3.9812569496939916,3.9166862760145835,24.916686276014584,23.62875999643384,70.11982609272694,93.74858608916078
FB000553,1067.52,1067.52,,1,177.92,168.92,0.0,Dresses,Zara,6.0,6.0,1.7999999999999998,3.7628865979381443,44.48,2.908560995356614,7.833372552029167,49.83337255202917,64.6863965367311,413.11480765098844,477.8012041877195
FB000554,459.47,459.47,,1,41.77,86.46,49.5,Bottoms,Gap,11.0,11.0,3.3,6.898625429553265,10.4425,8.127912890967933,14.361183012053473,91.36118301205347,42.43786518196632,192.40451878533474,234.84238396730106
FB000555,109.8,109.8,,1,27.45,36.84,18.9,Tops,Forever21,4.0,4.0,1.2,2.508591065292096,6.8625,6.04607815536011,5.222248368019446,33.22224836801944,20.74560567057938,56.58328509611282,77.3288907666922
FB000556,387.9,387.9,,1,38.79,38.5,0.0,Tops,Ann Taylor,10.0,10.0,3.0,6.2714776632302405,9.6975,8.041832919338395,13.055620920048614,83.05562092004861,38.99283736764204,165.59972123981348,204.59255860745552
FB000557,822.32,822.32,,1,43.28,68.02,37.7,Bottoms,Mango,19.0,19.0,5.7,11.915807560137457,10.82,10.494170356037163,24.805679748092366,157.80567974809236,56.77346162616107,325.17091650052043,381.9443781266815
FB000558,293.97,293.97,,1,97.99,117.23,0.0,Dresses,Uniqlo,3.0000000000000004,3.0000000000000004,0.9000000000000001,1.8814432989690724,24.4975,2.771307289372303,3.916686276014585,24.916686276014588,33.945050160699004,129.8940722073663,163.8391223680653
FB000559,503.28,503.28,,1,83.88,79.33,0.0,Tops,Ann Taylor,6.0,6.0,1.7999999999999998,3.7628865979381443,20.97,4.236052655237019,7.833372552029167,49.83337255202917,44.41501209016015,208.68083450621177,253.09584659637193
FB000560,219.6,219.6,,1,43.92,75.82,42.7,Bottoms,Mango,5.0,5.0,1.5,3.1357388316151202,10.98,5.344028579048732,6.527810460024307,41.527810460024305,29.338716898977545,101.01407575004444,130.35279264902198
FB000561,1298.52,1298.52,,1,144.28,141.42,0.0,Dresses,Ann Taylor,9.0,9.0,2.6999999999999997,5.644329896907216,36.07,3.95578904547451,11.75005882804375,74.75005882804375,71.34265543513278,495.16727736267086,566.5099327978037
FB000562,541.84,541.84,,1,135.46,124.2,0.0,Shoes,Uniqlo,4.0,4.0,1.2,2.508591065292096,33.865,2.72169462483652,5.222248368019446,33.22224836801944,46.08509423504439,222.9365352180229,269.0216294530673
FB000563,502.1,502.1,,1,50.21,48.42,0.0,Bottoms,Forever21,10.0,10.0,3.0,6.2714776632302405,12.5525,7.068378950346534,13.055620920048614,83.05562092004861,44.36291338711244,208.24359498602269,252.6065083731351
FB000564,525.16,525.16,,1,131.29,119.4,0.0,Dresses,H&M,4.0,4.0,1.2,2.508591065292096,32.8225,2.764579651287274,5.222248368019446,33.22224836801944,45.370207802188276,216.77745486150653,262.1476626636948
FB000565,159.77,159.77,,1,159.77,186.07,0.0,Shoes,Mango,1.0,1.0,0.3,0.627147766323024,39.9425,1.2530468756642505,1.3055620920048614,8.30556209200486,25.024912415609663,77.17232627551384,102.1972386911235
FB000566,202.1,202.1,,1,101.05,109.46,0.0,Shoes,Mango,2.0,2.0,0.6,1.254295532646048,25.2625,2.2282390165505075,2.611124184009723,16.61112418400972,28.145444077803607,94.10896877634923,122.25441285415283
FB000567,132.64,132.64,,1,66.32,116.18,42.7,Dresses,Gap,2.0,2.0,0.6,1.254295532646048,16.58,2.7504748275738318,2.611124184009723,16.61112418400972,22.80143632058706,66.09387529146827,88.89531161205532
FB000568,232.64,232.64,,1,29.08,41.29,26.3,Accessories,Zara,8.0,8.0,2.4,5.017182130584192,7.27,8.30735420249581,10.444496736038891,66.44449673603889,30.197232526072266,106.12872379707501,136.32595632314727
FB000569,532.9,532.9,,1,53.29,94.68,45.0,Tops,Uniqlo,10.0,10.0,3.0,6.2714776632302405,13.3225,6.861073557953633,13.055620920048614,83.05562092004861,45.70332623791863,219.63683594526628,265.34016218318493
FB000570,608.0,608.0,,1,32.0,48.55,32.7,Accessories,Zara,19.0,19.0,5.7,11.915807560137457,8.0,12.204408814101493,24.805679748092366,157.80567974809236,48.81763525640597,247.2630732411449,296.08070849755086
FB000571,94.56,94.56,,1,94.56,75.22,0.0,Tops,Gap,1.0,1.0,0.3,0.627147766323024,23.64,1.6287754090136908,1.3055620920048614,8.30556209200486,19.252125334541827,50.11561318953675,69.36773852407858
FB000572,511.84,511.84,,1,73.12,98.95,30.3,Shoes,H&M,6.999999999999999,6.999999999999999,2.0999999999999996,4.390034364261168,18.28,4.900561730552089,9.138934644034029,58.13893464403402,44.79113421724609,211.85085951018814,256.6419937274342
FB000573,1000.0,1000.0,,1,40.0,39.56,0.0,Tops,H&M,25.0,25.0,7.5,15.6786941580756,10.0,12.52145924326538,32.639052300121534,207.63905230012153,62.607296216326894,388.99781921754226,451.6051154338692
FB000574,296.72,296.72,,1,148.36,153.88,0.0,Outerwear,Uniqlo,2.0,2.0,0.6,1.254295532646048,37.09,1.8389567744941517,2.611124184009723,16.61112418400972,34.10345338299405,130.9500493679147,165.05350275090873
FB000575,308.12,308.12,,1,77.03,68.87,0.0,Accessories,Ann Taylor,4.0,4.0,1.2,2.508591065292096,19.2575,3.609233521390424,5.222248368019446,33.22224836801944,34.752407269088046,135.31985521622252,170.07226248531057
FB000576,170.28,170.28,,1,15.48,25.56,38.9,Bottoms,Ann Taylor,11.0,11.0,3.3,6.898625429553265,3.87,13.351369031946355,14.361183012053473,91.36118301205347,25.8348990768162,81.41267733346314,107.24757641027934
FB000577,561.6,561.6,,1,280.8,246.49,0.0,Outerwear,H&M,2.0,2.0,0.6,1.254295532646048,70.2,1.3366921010464858,2.611124184009723,16.61112418400972,46.917892746731646,230.21881046421422,277.1367032109459
FB000578,377.23,377.23,,1,53.89,52.41,0.0,Accessories,H&M,7.0,7.0,2.1,4.390034364261169,13.4725,5.708340409126805,9.13893464403403,58.13893464403403,38.45280808098045,161.57710507272893,200.02991315370937
FB000579,906.66,906.66,,1,33.58,33.77,0.0,Tops,Zara,27.0,27.0,8.1,16.932989690721648,8.395,14.20222771523195,35.25017648413125,224.25017648413126,59.61385083468611,355.539082418968,415.1529332536541
FB000580,210.04,210.04,,1,105.02,96.7,0.0,Shoes,H&M,2.0,2.0,0.6,1.254295532646048,26.255,2.1857169813826376,2.611124184009723,16.61112418400972,28.692999673100577,97.24806512427584,125.94106479737641
FB000581,2023.14,2023.14,,1,96.34,95.81,0.0,Dresses,H&M,21.0,21.0,6.3,13.170103092783505,24.085,7.39471195983991,27.416803932102088,174.41680393210208,89.05081877637211,749.384541481051,838.4353602574231
FB000582,104.61,104.61,,1,34.87,41.58,0.0,Tops,Gap,3.0,3.0,0.8999999999999999,1.8814432989690721,8.7175,4.645683182043484,3.9166862760145835,24.916686276014584,20.249371569732038,54.39308418088917,74.64245575062121
FB000583,481.47,481.47,,1,43.77,46.67,6.6,Tops,Uniqlo,11.0,11.0,3.3,6.898625429553265,10.9425,7.9400457505567665,14.361183012053473,91.36118301205347,43.44197531273371,200.58922042212885,244.03119573486256
FB000584,643.55,643.55,,1,10.55,25.98,59.4,Bottoms,Zara,60.99999999999999,60.99999999999999,18.299999999999997,38.256013745704465,2.6375,38.08497047577237,79.63928761229653,506.63928761229647,50.22455481492483,260.2731758923569,310.49773070728173
FB000585,419.9,419.9,,1,209.95,204.82,14.0,Outerwear,Uniqlo,2.0,2.0,0.6,1.254295532646048,52.4875,1.5458665288049123,2.611124184009723,16.61112418400972,40.56933471532392,177.62071532353423,218.19005003885815
FB000586,188.48,188.48,,1,23.56,43.43,47.1,Tops,Zara,8.0,8.0,2.4,5.017182130584192,5.89,9.229374867852346,10.444496736038891,66.44449673603889,27.180508985825163,88.69859476109423,115.87910374691938
FB000587,1077.3,1077.3,,1,23.94,40.5,40.5,Accessories,H&M,44.99999999999999,44.99999999999999,13.499999999999998,28.221649484536076,5.985,21.714964285650705,58.750294140218756,373.75029414021867,64.98203062480974,416.60254105401896,481.5845716788287
FB000588,143.88,143.88,,1,71.94,73.59,16.6,Bottoms,Forever21,2.0,2.0,0.6,1.254295532646048,17.985,2.64085597517199,2.611124184009723,16.61112418400972,23.747897356734118,70.70896580614898,94.4568631628831
FB000589,401.35,401.35,,1,17.45,17.67,0.0,Accessories,Ann Taylor,23.000000000000004,23.000000000000004,6.900000000000001,14.424398625429555,4.3625,18.18365311749885,30.027928116111816,191.02792811611184,39.663093362544366,170.65992976908217,210.32302313162654
FB000590,659.75,659.75,,1,50.75,70.01,28.0,Dresses,Gap,13.0,13.0,3.9,8.152920962199312,12.6875,8.016200818600574,16.9723071960632,107.9723071960632,50.85277394299739,266.18892149304924,317.0416954360466
FB000591,663.65,663.65,,1,51.05,79.32,33.7,Shoes,Mango,13.0,13.0,3.9,8.152920962199312,12.7625,7.992612143179303,16.9723071960632,107.9723071960632,51.00285623866293,267.6119268284195,318.6147830670824
FB000592,412.74,412.74,,1,45.86,45.24,0.0,Accessories,Zara,9.0,9.0,2.6999999999999997,5.644329896907216,11.465,7.016477955761185,11.75005882804375,74.75005882804375,40.221959881400984,174.9363843449226,215.15834422632358
FB000593,573.3,573.3,,1,57.33,63.51,13.6,Tops,H&M,10.0,10.0,3.0,6.2714776632302405,14.3325,6.614910380252872,13.055620920048614,83.05562092004861,47.40410151248714,234.5237883490839,281.92788986157103
FB000594,132.08,132.08,,1,33.02,55.23,33.6,Bottoms,Ann Taylor,4.0,4.0,1.2,2.508591065292096,8.255,5.51259893383833,5.222248368019446,33.22224836801944,22.753252099417708,65.86291237741824,88.61616447683595
FB000595,630.4,630.4,,1,126.08,137.59,0.0,Dresses,Banana Republic,5.0,5.0,1.5,3.1357388316151202,31.52,3.1541100169110994,6.527810460024307,41.527810460024305,49.708773866518925,255.46535956648512,305.17413343300404
FB000596,403.92,403.92,,1,67.32,65.8,0.0,Shoes,H&M,6.000000000000001,6.000000000000001,1.8000000000000003,3.7628865979381447,16.83,4.728446799751027,7.83337255202917,49.833372552029175,39.78987981990489,171.6255398705558,211.41541969046068
FB000597,298.35,298.35,,1,99.45,88.42,0.0,Shoes,Uniqlo,3.0,3.0,0.8999999999999999,1.8814432989690721,24.8625,2.7508896492076773,3.9166862760145835,24.916686276014584,34.19699695171294,131.57560948912553,165.77260644083847
FB000598,211.41,211.41,,1,70.47,75.54,0.0,Dresses,Mango,3.0,3.0,0.8999999999999999,1.8814432989690721,17.6175,3.267935131322093,3.9166862760145835,24.916686276014584,28.78642358803349,97.78864405572041,126.5750676437539
FB000599,915.15,915.15,,1,183.03,185.13,0.0,Shoes,H&M,5.0,5.0,1.5,3.1357388316151202,45.7575,2.617814071773424,6.527810460024307,41.527810460024305,59.89231369458624,358.58860081914844,418.48091451373466
FB000600,496.16,496.16,,1,124.04,132.58,0.0,Outerwear,Mango,4.0,4.0,1.2,2.508591065292096,31.01,2.8442256746150822,5.222248368019446,33.22224836801944,44.09971908490685,206.04164097718987,250.14136006209674
FB000601,197.12,197.12,,1,98.56,93.38,0.0,Bottoms,Zara,2.0,2.0,0.6,1.254295532646048,24.64,2.256210343974673,2.611124184009723,16.61112418400972,27.79651143776797,92.13461133176754,119.9311227695355
