product_id,total_revenue,mean_daily_revenue,std_daily_revenue,num_transactions,avg_price,original_price,avg_markdown,category,brand,units_sold,mean_daily_demand,std_daily_demand,space_required,inventory_cost,contribution_margin,efficiency_score,selected
FB000366,82.6,82.6,,1,41.3,41.7,0.0,Accessories,Uniqlo,2.0,2.0,0.6,2.544410551203097,2478.0,28.909999999999997,5.7562000766892165,0
FB000367,1808.03,1808.03,,1,78.61,80.11,0.0,Outerwear,Banana Republic,23.0,23.0,6.8999999999999995,4.844762255295657,54240.9,632.8104999999999,10.710051742599926,1
FB000368,335.22,335.22,,1,111.74,97.84,0.0,Tops,Ann Taylor,3.0000000000000004,3.0000000000000004,0.9000000000000001,4.621402567824255,10056.6,117.327,7.993390071833976,0
FB000369,237.65,237.65,,1,47.53,77.37,35.2,Bottoms,Gap,5.0,5.0,1.5,1.7831645391571858,7129.5,83.1775,9.33250652872273,0
FB000370,654.82,654.82,,1,22.58,36.35,37.6,Accessories,H&M,29.000000000000004,29.000000000000004,8.700000000000001,1.2774452035006618,19644.600000000002,229.187,10.954330600607468,1
FB000371,138.71,138.71,,1,138.71,181.04,20.2,Outerwear,Banana Republic,1.0,1.0,0.3,1.4031120055097066,4161.3,48.5485,8.724821230334634,0
FB000372,1583.9,1583.9,,1,158.39,158.37,0.0,Outerwear,Zara,10.000000000000002,10.000000000000002,3.0000000000000004,1.072887302606199,47517.0,554.365,11.409061242466922,1
FB000373,514.14,514.14,,1,85.69,91.98,0.0,Shoes,Forever21,6.0,6.0,1.7999999999999998,1.3777718430237136,15424.199999999999,179.94899999999998,10.709992950899748,1
FB000374,205.56,205.56,,1,68.52,140.29,55.3,Shoes,Zara,3.0,3.0,0.8999999999999999,3.7320270936654274,6166.8,71.946,7.268133822242487,0
FB000375,423.84,423.84,,1,26.49,26.01,0.0,Tops,Uniqlo,16.0,16.0,4.8,1.284754593840916,12715.199999999999,148.344,10.596034366087292,1
FB000376,812.88,812.88,,1,45.16,51.06,9.5,Tops,Forever21,18.0,18.0,5.3999999999999995,2.275902521175045,24386.399999999998,284.508,10.670796334039245,1
FB000377,384.0,384.0,,1,128.0,132.92,0.0,Outerwear,Gap,3.0,3.0,0.8999999999999999,4.379501243877819,11520.0,134.39999999999998,8.453095347990955,0
FB000378,503.4,503.4,,1,16.78,16.57,0.0,Accessories,Gap,29.999999999999996,29.999999999999996,8.999999999999998,1.0930877429433035,15102.0,176.18999999999997,10.879224786958709,1
FB000379,532.61,532.61,,1,40.97,78.6,45.8,Bottoms,Forever21,13.0,13.0,3.9,4.257873930355743,15978.300000000001,186.4135,9.211894533104704,0
FB000380,423.78,423.78,,1,70.63,69.38,0.0,Accessories,Mango,6.0,6.0,1.7999999999999998,2.1274190990935997,12713.4,148.32299999999998,9.994259684026387,0
FB000381,343.65,343.65,,1,22.91,23.58,0.0,Accessories,Mango,14.999999999999998,14.999999999999998,4.499999999999999,1.472659310486625,10309.5,120.27749999999999,10.20844285248697,0
FB000382,571.48,571.48,,1,81.64,119.91,27.8,Tops,H&M,7.0,7.0,2.1,3.7869486614566026,17144.4,200.018,9.555905987477868,0
FB000383,600.85,600.85,,1,120.17,111.05,1.4,Outerwear,H&M,5.0,5.0,1.5,3.515771387119536,18025.5,210.29749999999999,9.762538905932265,0
FB000384,78.8,78.8,,1,78.8,60.22,0.0,Accessories,Banana Republic,1.0,1.0,0.3,4.509888054108211,2364.0,27.58,4.012285300968305,0
FB000385,98.91,98.91,,1,98.91,133.52,0.0,Outerwear,Gap,1.0,1.0,0.3,3.940284175215543,2967.2999999999997,34.6185,5.011665311906209,0
FB000386,546.6,546.6,,1,27.33,54.97,49.6,Dresses,Banana Republic,20.000000000000004,20.000000000000004,6.000000000000001,4.213923721539395,16398.0,191.31,9.281520860669675,0
FB000387,88.04,88.04,,1,88.04,85.94,0.0,Tops,Uniqlo,1.0,1.0,0.3,2.128138290285226,2641.2000000000003,30.814,6.460854341736617,0
FB000388,223.38,223.38,,1,24.82,24.64,0.0,Accessories,H&M,9.0,9.0,2.6999999999999997,1.7097581751188913,6701.4,78.18299999999999,9.295152744989828,0
FB000389,350.28,350.28,,1,29.19,28.82,0.0,Accessories,Banana Republic,11.999999999999998,11.999999999999998,3.599999999999999,4.002459006563433,10508.4,122.59799999999998,8.448707271192385,0
FB000390,990.88,990.88,,1,61.93,79.59,24.3,Shoes,Forever21,16.0,16.0,4.8,4.2273389570690565,29726.4,346.808,10.214132836401387,0
FB000391,219.0,219.0,,1,54.75,49.44,0.0,Dresses,Gap,4.0,4.0,1.2,4.962020568002693,6570.0,76.64999999999999,6.646710309611901,0
FB000392,535.6,535.6,,1,41.2,41.46,0.0,Tops,Mango,13.0,13.0,3.9,2.650470707645706,16068.0,187.46,10.014707020025439,0
FB000393,481.5,481.5,,1,80.25,131.76,35.4,Dresses,Uniqlo,6.0,6.0,1.7999999999999998,2.4880723431711327,14445.0,168.52499999999998,9.952417174191293,0
FB000394,329.76,329.76,,1,41.22,56.53,27.9,Bottoms,Mango,8.0,8.0,2.4,4.105651842967987,9892.8,115.41599999999998,8.244911744149645,0
FB000395,165.44,165.44,,1,82.72,111.72,33.3,Tops,Zara,2.0,2.0,0.6,2.3632141610120714,4963.2,57.903999999999996,7.903457097489714,0
FB000396,261.5,261.5,,1,52.3,99.96,47.6,Tops,Zara,5.0,5.0,1.5,4.723029302414259,7845.0,91.52499999999999,7.2823668530450085,0
FB000397,1232.4,1232.4,,1,47.4,110.04,57.1,Dresses,Uniqlo,26.000000000000004,26.000000000000004,7.800000000000001,4.433651007372047,36972.0,431.34000000000003,10.41741862537561,1
FB000398,190.14,190.14,,1,190.14,141.84,0.0,Dresses,Forever21,1.0,1.0,0.3,2.7159761095000734,5704.2,66.54899999999999,7.903516403287101,0
FB000399,104.46,104.46,,1,17.41,32.63,42.9,Accessories,H&M,6.0,6.0,1.7999999999999998,4.0034842711659895,3133.8,36.56099999999999,5.122536613499236,0
FB000400,567.3,567.3,,1,113.46,189.68,40.8,Outerwear,Zara,5.0,5.0,1.5,4.018171496338729,17019.0,198.55499999999998,9.43829354790192,0
FB000401,765.1,765.1,,1,76.51,150.89,46.8,Dresses,Ann Taylor,10.0,10.0,3.0,1.4124954753437304,22953.0,267.78499999999997,10.990336735445446,1
FB000402,136.96,136.96,,1,34.24,42.66,21.5,Accessories,Gap,4.0,4.0,1.2,4.610211626718266,4108.8,47.936,5.497870865673171,0
FB000403,518.88,518.88,,1,64.86,62.05,0.0,Accessories,Uniqlo,8.0,8.0,2.4,3.0210094897914286,15566.4,181.60799999999998,9.770484698243866,0
FB000404,470.88,470.88,,1,78.48,74.32,0.0,Accessories,Banana Republic,6.0,6.0,1.7999999999999998,4.305829864430967,14126.4,164.808,8.941294743618254,0
FB000405,806.28,806.28,,1,201.57,217.34,0.0,Outerwear,Uniqlo,4.0,4.0,1.2,2.280198404122447,24188.399999999998,282.198,10.661614781840811,1
FB000406,1117.11,1117.11,,1,48.57,111.14,56.7,Tops,Zara,22.999999999999996,22.999999999999996,6.899999999999999,4.582092913984802,33513.299999999996,390.98849999999993,10.263406414597402,0
FB000407,187.5,187.5,,1,62.5,62.5,0.0,Shoes,H&M,3.0,3.0,0.8999999999999999,2.5568067149366525,5625.0,65.625,8.020844574609105,0
FB000408,98.07,98.07,,1,98.07,165.88,3.4,Outerwear,Banana Republic,1.0,1.0,0.3,1.0433506059211934,2942.1,34.32449999999999,8.612451487669675,0
FB000409,142.88,142.88,,1,142.88,179.8,0.0,Outerwear,Gap,1.0,1.0,0.3,4.621527905677055,4286.4,50.007999999999996,5.613875699210556,0
FB000410,277.44,277.44,,1,34.68,34.15,0.0,Accessories,Zara,8.0,8.0,2.4,1.3651467071445342,8323.2,97.104,10.022762699893061,0
FB000411,1751.0,1751.0,,1,103.0,101.88,0.0,Tops,Gap,17.0,17.0,5.1,2.2772545503616595,52530.0,612.8499999999999,11.18191387304139,1
FB000412,219.17,219.17,,1,219.17,187.58,0.0,Shoes,Banana Republic,1.0,1.0,0.3,4.80024786820322,6575.099999999999,76.70949999999999,6.743486079614422,0
FB000413,461.94,461.94,,1,153.98,145.02,0.0,Outerwear,Ann Taylor,3.0,3.0,0.8999999999999999,4.802428587750224,13858.199999999999,161.679,8.664177588644266,0
FB000414,190.74,190.74,,1,63.58,101.61,26.9,Bottoms,Gap,3.0000000000000004,3.0000000000000004,0.9000000000000001,3.2937515524931444,5722.200000000001,66.759,7.404542893926642,0
FB000415,203.67,203.67,,1,67.89,71.14,0.0,Dresses,H&M,3.0,3.0,0.8999999999999999,3.527348848679197,6110.1,71.2845,7.396615133243428,0
FB000416,639.72,639.72,,1,53.31,55.21,0.0,Dresses,Ann Taylor,12.0,12.0,3.5999999999999996,2.793782087913279,19191.600000000002,223.902,10.184130487461154,0
FB000417,181.62,181.62,,1,60.54,94.96,35.4,Tops,Zara,3.0,3.0,0.8999999999999999,2.172843086792258,5448.6,63.567,8.340546439316693,0
FB000418,873.18,873.18,,1,145.53,138.69,0.0,Shoes,Mango,6.0,6.0,1.7999999999999998,2.314658181479664,26195.4,305.61299999999994,10.719480053482608,1
FB000419,1856.58,1856.58,,1,168.78,175.7,0.0,Outerwear,Gap,11.0,11.0,3.3,3.6900738243081537,55697.399999999994,649.8029999999999,10.941751823328545,1
FB000420,657.65,657.65,,1,93.95,145.18,35.7,Shoes,Uniqlo,6.999999999999999,6.999999999999999,2.0999999999999996,4.00949811775072,19729.5,230.17749999999998,9.69617583936223,0
FB000421,330.96,330.96,,1,82.74,169.34,44.6,Dresses,Mango,4.0,4.0,1.2,4.166316174903394,9928.8,115.83599999999998,8.218165679701745,0
FB000422,547.0,547.0,,1,109.4,103.14,0.0,Tops,Uniqlo,5.0,5.0,1.5,4.158472571178216,16410.0,191.45,9.307934720844136,0
FB000423,89.13,89.13,,1,89.13,97.47,32.0,Tops,Mango,1.0,1.0,0.3,1.3648244121947615,2673.8999999999996,31.195499999999996,7.724097218866055,0
FB000424,611.04,611.04,,1,38.19,50.69,26.3,Dresses,Ann Taylor,16.0,16.0,4.8,2.977681218810326,18331.199999999997,213.86399999999998,10.036378625603886,0
FB000425,418.14,418.14,,1,139.38,127.75,0.0,Outerwear,Banana Republic,3.0,3.0,0.8999999999999999,1.2302350400665771,12544.199999999999,146.349,10.624682578581652,1
FB000426,507.05,507.05,,1,101.41,111.64,0.0,Tops,Forever21,5.0,5.0,1.5,3.198115529294942,15211.499999999998,177.4675,9.63993515875433,0
FB000427,893.92,893.92,,1,111.74,134.6,11.6,Shoes,Uniqlo,8.0,8.0,2.4,2.766122005493508,26817.6,312.87199999999996,10.575815982245292,1
FB000428,916.32,916.32,,1,57.27,56.05,0.0,Bottoms,Zara,16.0,16.0,4.8,4.5508167310331995,27489.600000000002,320.712,10.00960763688725,0
FB000429,78.67,78.67,,1,78.67,106.2,0.0,Dresses,Banana Republic,1.0,1.0,0.3,2.4036600502083147,2360.1,27.534499999999998,5.779993053763474,0
FB000430,105.97,105.97,,1,105.97,104.26,20.6,Shoes,Mango,1.0,1.0,0.3,1.4682680657104235,3179.1,37.089499999999994,7.980753724598801,0
FB000431,420.07,420.07,,1,24.71,24.53,0.0,Accessories,Uniqlo,17.0,17.0,5.1,1.5719667282113434,12602.1,147.0245,10.372781701907039,1
FB000432,2387.16,2387.16,,1,132.62,131.25,0.0,Shoes,Mango,18.0,18.0,5.3999999999999995,4.046042526869889,71614.79999999999,835.5059999999999,11.042779489314857,1
FB000433,479.99,479.99,,1,68.57,72.85,0.0,Bottoms,Forever21,7.000000000000001,7.000000000000001,2.1,3.4728722532650442,14399.7,167.9965,9.399682240440216,0
FB000434,245.8,245.8,,1,122.9,135.39,0.0,Shoes,Zara,2.0,2.0,0.6,1.404490704491161,7374.0,86.03,9.800090117539934,0
FB000435,805.05,805.05,,1,161.01,166.94,4.2,Shoes,Zara,5.0,5.0,1.5,1.3364272244599897,24151.5,281.7675,11.054939757109643,1
FB000436,671.31,671.31,,1,74.59,135.36,41.7,Shoes,Banana Republic,8.999999999999998,8.999999999999998,2.6999999999999993,3.80387652583648,20139.3,234.95849999999996,9.813171604296622,0
FB000437,271.29,271.29,,1,90.43,96.05,0.0,Bottoms,Ann Taylor,3.0,3.0,0.8999999999999999,1.291052025456774,8138.700000000001,94.9515,10.069352804152935,0
FB000438,901.68,901.68,,1,112.71,116.1,0.0,Outerwear,H&M,8.0,8.0,2.4,4.287440237161425,27050.399999999998,315.58799999999997,10.070508931428067,0
FB000439,121.24,121.24,,1,121.24,91.53,0.0,Shoes,Mango,1.0,1.0,0.3,3.824968908625985,3637.2,42.434,5.686550454647026,0
FB000440,689.92,689.92,,1,98.56,102.16,0.0,Bottoms,Zara,6.999999999999999,6.999999999999999,2.0999999999999996,1.325395122567599,20697.6,241.47199999999998,10.964539503192128,1
FB000441,278.16,278.16,,1,69.54,67.74,3.3,Shoes,Uniqlo,4.0,4.0,1.2,1.3393508563407677,8344.800000000001,97.35600000000001,10.053127160473286,0
FB000442,593.55,593.55,,1,39.57,38.34,0.0,Accessories,Banana Republic,14.999999999999998,14.999999999999998,4.499999999999999,4.946558314004702,17806.5,207.74249999999998,9.13031106117865,0
FB000443,137.52,137.52,,1,68.76,60.49,0.0,Accessories,Zara,2.0,2.0,0.6,2.4970831830244813,4125.6,48.132,7.267749138804316,0
FB000444,1475.2,1475.2,,1,92.2,90.27,0.0,Outerwear,Banana Republic,16.0,16.0,4.8,2.4825685882675637,44256.0,516.3199999999999,11.046979306285557,1
FB000445,518.43,518.43,,1,47.13,45.42,0.0,Accessories,Banana Republic,10.999999999999998,10.999999999999998,3.2999999999999994,4.25119826903001,15552.899999999998,181.45049999999998,9.16227022988244,0
FB000446,1092.5,1092.5,,1,57.5,58.56,0.0,Tops,Ann Taylor,19.0,19.0,5.7,4.788994309535434,32775.0,382.375,10.17929554693112,0
FB000447,588.56,588.56,,1,147.14,167.64,0.0,Dresses,H&M,4.0,4.0,1.2,4.944004255291484,17656.8,205.99599999999998,9.114542901798307,0
FB000448,121.99,121.99,,1,121.99,193.14,0.0,Outerwear,Zara,1.0,1.0,0.3,4.0135127410357665,3659.7,42.69649999999999,5.564357647959154,0
FB000449,495.4,495.4,,1,49.54,60.06,15.6,Accessories,Gap,10.0,10.0,3.0,2.505038342123663,14862.0,173.39,9.98385542683138,0
FB000450,347.2,347.2,,1,34.72,35.37,0.0,Bottoms,Banana Republic,10.0,10.0,3.0,1.334002866794675,10416.0,121.51999999999998,10.342125136276657,0
FB000451,374.49,374.49,,1,41.61,39.85,0.0,Accessories,Mango,9.0,9.0,2.6999999999999997,4.108587663709747,11234.7,131.0715,8.54259549014472,0
FB000452,335.2,335.2,,1,33.52,85.34,59.4,Tops,Zara,9.999999999999998,9.999999999999998,2.9999999999999996,3.23361699894322,10056.0,117.32,8.82794440271147,0
FB000453,493.74,493.74,,1,82.29,81.17,0.0,Bottoms,Forever21,6.0,6.0,1.7999999999999998,2.696888036987905,14812.2,172.809,9.869674516167914,0
FB000454,1689.73,1689.73,,1,16.73,16.81,0.0,Accessories,Ann Taylor,101.0,101.0,30.299999999999997,4.625417540378944,50691.9,591.4055,10.691145671846845,1
FB000455,570.9,570.9,,1,51.9,115.71,55.0,Tops,Ann Taylor,11.0,11.0,3.3,1.4447899292246054,17127.0,199.81499999999997,10.759059883914082,1
FB000456,346.57,346.57,,1,49.51,49.87,0.0,Bottoms,Mango,7.0,7.0,2.1,2.9705004171634366,10397.1,121.2995,9.074141671997955,0
FB000457,551.1,551.1,,1,50.1,107.96,52.9,Shoes,Mango,11.0,11.0,3.3,1.0454145790696763,16533.0,192.885,10.972832568738305,1
FB000458,409.68,409.68,,1,102.42,138.35,31.7,Shoes,Mango,4.0,4.0,1.2,2.874642567976505,12290.4,143.388,9.455166337797658,0
FB000459,1759.45,1759.45,,1,31.99,32.01,0.0,Tops,Gap,55.00000000000001,55.00000000000001,16.5,1.2252131027273494,52783.5,615.8075,11.402002836629388,1
FB000460,554.85,554.85,,1,61.65,129.08,50.6,Dresses,H&M,9.0,9.0,2.6999999999999997,1.4752716650722877,16645.5,194.1975,10.716844932951442,1
FB000461,729.6,729.6,,1,30.4,68.57,56.4,Dresses,Banana Republic,24.000000000000004,24.000000000000004,7.200000000000001,1.4701049871084195,21888.0,255.35999999999999,10.932393708348163,1
FB000462,227.55,227.55,,1,45.51,46.46,0.0,Accessories,H&M,5.000000000000001,5.000000000000001,1.5000000000000002,3.5968412084642543,6826.500000000001,79.6425,7.640784121633326,0
FB000463,686.14,686.14,,1,52.78,124.68,58.2,Outerwear,Banana Republic,13.0,13.0,3.9,3.984179517061693,20584.2,240.14899999999997,9.774718753152877,0
FB000464,1223.97,1223.97,,1,37.09,36.85,0.0,Bottoms,H&M,33.0,33.0,9.9,3.3334750603886385,36719.1,428.3895,10.695679350306504,1
FB000465,494.76,494.76,,1,247.38,229.63,0.3,Outerwear,Ann Taylor,2.0,2.0,0.6,4.848690193898168,14842.8,173.166,8.793951005986292,0
FB000466,104.9,104.9,,1,104.9,74.09,0.0,Tops,Ann Taylor,1.0,1.0,0.3,2.4994823180948162,3147.0,36.714999999999996,6.502278397710104,0
FB000467,476.34,476.34,,1,28.02,27.22,0.0,Bottoms,Banana Republic,17.0,17.0,5.1,2.142848345127443,14290.199999999999,166.719,10.145348355251068,0
FB000468,940.76,940.76,,1,32.44,32.64,1.4,Tops,Ann Taylor,29.0,29.0,8.7,4.474396512757841,28222.8,329.26599999999996,10.070159986698751,0
FB000469,268.8,268.8,,1,26.88,30.25,11.8,Accessories,Zara,10.0,10.0,3.0,1.8943833540778106,8064.0,94.08,9.447316562831018,0
FB000470,289.6,289.6,,1,144.8,180.57,0.0,Outerwear,Uniqlo,2.0,2.0,0.6,4.852890157762445,8688.0,101.36,7.485475387443004,0
FB000471,166.56,166.56,,1,83.28,96.55,0.0,Bottoms,Uniqlo,2.0,2.0,0.6,1.0486178987592654,4996.8,58.296,9.643005822966252,0
FB000472,211.4,211.4,,1,30.2,68.53,54.3,Bottoms,Ann Taylor,7.0,7.0,2.1,4.879515306830556,6342.0,73.99,6.593583662891067,0
FB000473,129.94,129.94,,1,64.97,71.94,0.0,Shoes,Gap,2.0,2.0,0.6,1.1726396478023045,3898.2,45.479,8.968731641851571,0
FB000474,488.46,488.46,,1,69.78,80.72,9.9,Shoes,Gap,7.0,7.0,2.1,4.564572454792284,14653.800000000001,170.96099999999998,8.895706460167455,0
FB000475,398.76,398.76,,1,199.38,208.8,0.0,Outerwear,Zara,2.0,2.0,0.6,3.1108044363451994,11962.8,139.56599999999997,9.258966598823635,0
FB000476,568.32,568.32,,1,71.04,158.15,54.1,Shoes,Mango,8.0,8.0,2.4,4.971859184477202,17049.600000000002,198.912,9.032643946692321,0
FB000477,615.02,615.02,,1,87.86,85.92,0.0,Tops,Zara,7.0,7.0,2.1,1.2951862589415954,18450.6,215.25699999999998,10.901414467733538,1
FB000478,587.76,587.76,,1,73.47,69.59,0.0,Accessories,Gap,8.0,8.0,2.4,3.215417137605283,17632.8,205.71599999999998,9.867318564566208,0
FB000479,453.96,453.96,,1,113.49,136.17,19.1,Dresses,Zara,4.0,4.0,1.2,4.877210142476396,13618.8,158.886,8.59028508181425,0
FB000480,431.49,431.49,,1,143.83,124.26,0.0,Shoes,Mango,3.0,3.0,0.8999999999999999,3.0923913766805953,12944.7,151.0215,9.417013126183164,0
FB000481,324.48,324.48,,1,108.16,129.33,0.0,Shoes,Banana Republic,3.0000000000000004,3.0000000000000004,0.9000000000000001,3.51759455254105,9734.400000000001,113.568,8.569879767889242,0
FB000482,1342.95,1342.95,,1,89.53,123.93,30.0,Dresses,H&M,15.0,15.0,4.5,3.7829947559384687,40288.5,470.03249999999997,10.665227095268078,1
FB000483,346.62,346.62,,1,57.77,62.76,0.0,Shoes,Zara,6.0,6.0,1.7999999999999998,2.818164259071093,10398.6,121.317,9.179024277196758,0
FB000484,728.9,728.9,,1,72.89,74.54,0.0,Shoes,Uniqlo,10.0,10.0,3.0,3.5102323203362538,21867.0,255.11499999999998,10.052908716746131,0
FB000485,188.08,188.08,,1,94.04,114.03,0.0,Tops,Gap,2.0,2.0,0.6,3.337257247692401,5642.400000000001,65.828,7.33079205410836,0
FB000486,147.4,147.4,,1,14.74,20.59,27.6,Accessories,Gap,10.0,10.0,3.0,4.604632041963956,4422.0,51.589999999999996,5.7153099583724005,0
FB000487,578.73,578.73,,1,192.91,167.86,0.0,Shoes,Banana Republic,3.0,3.0,0.8999999999999999,1.1817855213658315,17361.9,202.5555,10.923152237812582,1
FB000488,553.28,553.28,,1,39.52,62.2,37.7,Accessories,Uniqlo,13.999999999999998,13.999999999999998,4.199999999999999,2.1238527583689213,16598.399999999998,193.64799999999997,10.343199747340156,0
FB000489,542.79,542.79,,1,180.93,223.69,6.3,Outerwear,Banana Republic,2.9999999999999996,2.9999999999999996,0.8999999999999998,4.801645936306235,16283.699999999999,189.9765,9.009883004712059,0
FB000490,115.32,115.32,,1,57.66,67.13,0.0,Accessories,Mango,2.0,2.0,0.6,4.561055135563665,3459.6,40.361999999999995,5.032257255524487,0
FB000491,957.8,957.8,,1,95.78,144.81,33.3,Dresses,Zara,10.0,10.0,3.0,2.8226270111428517,28734.0,335.22999999999996,10.623125211754349,1
FB000492,155.54,155.54,,1,77.77,152.93,53.0,Outerwear,Gap,2.0,2.0,0.6,3.480530391206147,4666.2,54.43899999999999,6.682312705323263,0
FB000493,660.54,660.54,,1,110.09,111.29,0.0,Dresses,Forever21,5.999999999999999,5.999999999999999,1.7999999999999996,2.1095247319245307,19816.199999999997,231.18899999999996,10.544189659709705,1
FB000494,310.88,310.88,,1,155.44,159.18,0.0,Outerwear,Banana Republic,2.0,2.0,0.6,1.7524846388950452,9326.4,108.80799999999999,9.821205251835892,0
FB000495,442.14,442.14,,1,221.07,215.93,0.0,Outerwear,Zara,2.0,2.0,0.6,2.8547936197599286,13264.199999999999,154.749,9.600413254726805,0
FB000496,126.08,126.08,,1,31.52,51.69,33.4,Tops,Ann Taylor,4.0,4.0,1.2,2.4134089121042113,3782.4,44.128,7.122233856146043,0
FB000497,174.5,174.5,,1,174.5,137.38,0.0,Outerwear,Ann Taylor,1.0,1.0,0.3,3.3346244474034883,5235.0,61.074999999999996,7.1269167482018565,0
FB000498,514.17,514.17,,1,57.13,96.7,38.8,Bottoms,Forever21,8.999999999999998,8.999999999999998,2.6999999999999993,1.3109385478599394,15425.099999999999,179.95949999999996,10.752813426269961,1
FB000499,246.47,246.47,,1,35.21,58.73,38.1,Bottoms,H&M,7.0,7.0,2.1,4.897579230664666,7394.1,86.2645,7.018121639945797,0
FB000500,301.78,301.78,,1,301.78,204.68,0.0,Outerwear,Gap,1.0,1.0,0.3,4.9448429779184115,9053.4,105.62299999999999,7.545446965495272,0
FB000501,289.36,289.36,,1,144.68,117.26,0.0,Bottoms,Forever21,2.0,2.0,0.6,3.7926468560789806,8680.800000000001,101.276,8.119327493718606,0
FB000502,149.44,149.44,,1,74.72,91.95,0.0,Outerwear,Gap,2.0,2.0,0.6,3.1443854653764816,4483.2,52.303999999999995,6.857215856501501,0
FB000503,900.7,900.7,,1,90.07,94.53,0.0,Bottoms,Gap,10.000000000000002,10.000000000000002,3.0000000000000004,2.238110465145311,27021.0,315.245,10.774250993567735,1
FB000504,308.68,308.68,,1,77.17,71.94,3.0,Dresses,Mango,4.0,4.0,1.2,4.255180078827795,9260.4,108.038,7.993589573653736,0
FB000505,422.61,422.61,,1,140.87,177.72,5.9,Dresses,Ann Taylor,3.0,3.0,0.8999999999999999,3.738924690215517,12678.300000000001,147.9135,9.009653141200825,0
FB000506,671.0,671.0,,1,33.55,34.4,0.0,Accessories,Zara,20.0,20.0,6.0,1.6504677573795652,20130.0,234.85,10.782596710781343,1
FB000507,918.32,918.32,,1,114.79,119.72,0.0,Bottoms,Banana Republic,8.0,8.0,2.4,4.64370873797537,27549.600000000002,321.412,9.983813798575508,0
FB000508,533.88,533.88,,1,44.49,44.09,0.0,Accessories,H&M,12.0,12.0,3.5999999999999996,4.290148971692676,16016.4,186.85799999999998,9.201858979607021,0
FB000509,340.8,340.8,,1,42.6,42.47,0.0,Bottoms,Mango,8.0,8.0,2.4,4.799199653167696,10224.0,119.28,7.939720083188097,0
FB000510,510.09,510.09,,1,72.87,68.43,0.0,Dresses,Banana Republic,6.999999999999999,6.999999999999999,2.0999999999999996,3.90287803355344,15302.699999999999,178.5315,9.29581498084012,0
FB000511,363.33,363.33,,1,121.11,165.39,31.8,Shoes,Zara,3.0,3.0,0.8999999999999999,3.4536607837431594,10899.9,127.16549999999998,8.859508934119512,0
FB000512,722.0,722.0,,1,36.1,35.36,0.0,Accessories,Ann Taylor,20.0,20.0,6.0,2.6729721451624755,21660.0,252.7,10.385085656305167,1
FB000513,499.75,499.75,,1,99.95,95.73,0.0,Dresses,H&M,5.0,5.0,1.5,4.730913933416053,14992.5,174.9125,8.868266953707112,0
FB000514,1441.15,1441.15,,1,35.15,72.28,51.3,Accessories,Banana Republic,41.00000000000001,41.00000000000001,12.300000000000002,4.464255558001634,43234.5,504.4025,10.574751774952434,1
FB000515,313.76,313.76,,1,78.44,80.35,0.0,Outerwear,Ann Taylor,4.0,4.0,1.2,1.1808746804247576,9412.8,109.81599999999999,10.36618579603172,1
FB000516,89.64,89.64,,1,89.64,119.04,0.0,Bottoms,Banana Republic,1.0,1.0,0.3,1.105467897989008,2689.2,31.374,8.267917204724744,0
FB000517,198.54,198.54,,1,33.09,60.53,42.5,Tops,Gap,5.999999999999999,5.999999999999999,1.7999999999999996,2.5058534675121984,5956.2,69.48899999999999,8.211836555604913,0
FB000518,350.28,350.28,,1,50.04,92.54,43.8,Outerwear,H&M,7.0,7.0,2.1,4.242213323127332,10508.4,122.59799999999998,8.311383216030745,0
FB000519,130.95,130.95,,1,26.19,28.4,0.0,Accessories,Uniqlo,4.999999999999999,4.999999999999999,1.4999999999999998,4.949104517259778,3928.4999999999995,45.832499999999996,5.162710268394223,0
FB000520,328.16,328.16,,1,82.04,91.65,0.0,Bottoms,Zara,4.0,4.0,1.2,1.6016675644141127,9844.800000000001,114.856,10.034187346764991,0
FB000521,633.69,633.69,,1,70.41,72.57,0.0,Accessories,Mango,9.000000000000002,9.000000000000002,2.7000000000000006,3.3765228614085405,19010.7,221.7915,9.907057314479495,0
FB000522,614.24,614.24,,1,38.39,39.05,0.0,Bottoms,H&M,16.0,16.0,4.8,2.523563426524086,18427.2,214.98399999999998,10.261392180479016,0
FB000523,416.08,416.08,,1,104.02,113.21,0.0,Dresses,Zara,4.0,4.0,1.2,4.879657591258413,12482.4,145.628,8.387715524761417,0
FB000524,525.21,525.21,,1,25.01,25.34,0.0,Accessories,Forever21,21.0,21.0,6.3,4.368475692542835,15756.300000000001,183.8235,9.134188763560488,0
FB000525,1915.2,1915.2,,1,42.56,98.16,56.7,Tops,Mango,45.0,45.0,13.5,4.353314818844551,57456.0,670.3199999999999,10.844967331617003,1
FB000526,1315.6,1315.6,,1,59.8,60.54,0.0,Tops,Banana Republic,22.0,22.0,6.6,2.874772639179881,39468.0,460.4599999999999,10.874583105923843,1
FB000527,162.62,162.62,,1,162.62,132.61,7.4,Dresses,Zara,1.0,1.0,0.3,2.6592780093506607,4878.6,56.916999999999994,7.550798769812277,0
FB000528,398.76,398.76,,1,199.38,234.14,0.0,Outerwear,Ann Taylor,2.0,2.0,0.6,2.093628287722825,11962.8,139.56599999999997,9.928980331504256,0
FB000529,577.15,577.15,,1,16.49,31.86,48.2,Accessories,H&M,35.0,35.0,10.5,1.2255019866037085,17314.5,202.00249999999997,10.895495056902325,1
